PRTG,INLX,LUMO,AMLI,LRMR,BACK,FNGR,HIVE,RVYL,GNPX,LFMD,GMGI,EP,SOBR,APCX,NTRP,FTFT,ZKIN,NVVE,FRES,MRIN,REPX,LDWY,BTOG,CYBN,DIT,NAII,NVNO,TC,BPTH,CREX,CCM,BCDA,ONCT,FCUV,HOFV,BWMX,ISDR,DSS,ALAR,DUOT,AIFF,EFSH,HYLN,CHRD,LIXT,MCRB,PHGE,CTGO,RDIB,ABVC,ADCT,ADV,AGMH,ICCH,INDV,ARMP,DTSS,LTBR,BLBX,BRTX,CHR,CLEU,CNF,COSM,EQS,DTST,ELVN,ESOA,FKWL,GREE,GYRO,HYMC,ICLK,ILLR,INTG,IOR,JSPR,KGEI,SYPR,INTZ,LITB,MAYS,MDJH,MGYR,MI,MIGI,NIXX,NMTC,CEAD,PMTS,POWW,PRPH,RETO,RIME,RZLT,SAVA,SBEV,SCWO,SGML,BYU,SLNH,SNES,SPI,PSHG,UK,VCNX,VIVK,VS,VTAK,WKSP,XHG,ZTEK,NISN,ZOM
0.043850251,0,0.028571401,0.010799126,-0.061777978,-0.085037702,-0.000665794,-0.055555504,0,0.008928663,0.001697832,0,0,-0.006689,0,-0.158620703,0.012820501,-0.033047676,0.001005025,0.025714286,0.627358516,-0.203389836,-0.075268853,-0.045454545,0,0.014852804,0.014230289,-0.037333374,-0.257048102,-0.104562741,0.113207512,-0.12206566,0.013888794,-0.00595229,0,-0.019047642,0.06741109,-0.004285722,-0.044917174,-0.028571447,-0.013698682,-0.029411784,0.017543876,-0.090497692,-0.076923064,0,0.059929697,-0.038709702,0,-0.030265042,-0.012345679,-0.006859225,-0.018943129,0.011795501,0,-0.044117692,0.008695644,0.007072136,0.018518501,0,-0.030864255,-0.010988983,-0.009256158,0,0,0,0,-0.033090306,0,0,0.013888932,0,0.073548348,0,0,0,-0.011647283,0,-0.249999981,0,-0.017101724,0.016528909,0,-0.092328801,0,0.02173913,0,0.375886525,-0.082644678,-0.043478333,0,0.012096763,0.073317318,-0.018987342,0,0,0.055492613,0.155425242,-0.022222202,0.003809588,0.003546099,0.021052632,0.09375,0.015911887,-0.103448172,-0.006862765,-0.005291021,0.088839367,0.006575389,-0.041666667,-0.012987001,-0.010714286,-0.036144545,-0.017419335,-0.012987039
-0.016393427,0,0.008333392,-0.059829054,0.034796553,-0.007058835,0.032644888,-0.058823542,-0.058823474,-0.035398251,0.042372881,-0.036206902,-0.078947373,0.010101035,0,0.040983607,-0.126582264,-0.044303829,-0.004016064,-0.033426184,-0.023188475,-0.042553179,0.104651182,-0.019047631,0,0,0.019132604,-0.060941746,-0.223214239,-0.13375795,-0.050847477,-0.016042841,-0.027397192,-0.041916211,0,-0.019417499,-0.058117054,-0.006217081,0.688118699,-0.009803866,-0.00555555,0.151515157,-0.10344824,-0.061510655,-0.083333318,0,-0.010446046,0.008389262,0,-0.070786022,0.0125,-0.028716863,-0.026422787,-0.028497383,0,0,-0.040229915,0.008426909,-0.050909129,0,0.891719817,-0.025925954,-0.027694421,0.00307692,0,0.008403353,0,-0.052784215,-0.055555504,0.00760229,-0.004566224,0,-0.031249983,-0.011750882,-0.000968957,-0.013329104,0.031144771,0.002026389,0.3333333,-0.049180378,-0.038461512,-0.052845574,0,0.047389093,0,-0.209219858,-0.199999968,-0.020618557,-0.004504465,0,-0.018518501,-0.0398406,-0.147816339,-0.056774194,0,-0.000588595,-0.026824035,-0.048223326,-0.079545447,0.011385166,0,-0.010309278,-0.16,-0.043373509,-0.019230799,-0.000987127,0.06382982,0.025227287,-0.047359853,0,-0.013157882,-0.003610108,-0.11250004,-0.031516763,-0.026315746
0,0,0,0.012499975,-0.017071905,-0.063981001,-0.085806447,0.124999953,0.187499913,-0.024464866,0.055284499,-0.021466969,0.048571485,0,0,-0.082677182,0.07729473,0.033112551,0,0.025936599,-0.15133529,0.233333327,0.347368407,-0.040776707,0,0,0.013767286,0.026548604,0.172413791,-0.088235258,-0.035714253,0.092391348,-0.037558708,-0.018750012,0,0.004950523,-0.00575892,0.022617868,-0.129032262,-0.009901027,-0.050279283,-0.039473669,-0.134615429,0.025060263,0.090909072,-0.034482807,0.012399428,-0.004991668,0,0.103178823,-0.037037037,0.013847337,-0.096033412,-0.016666667,0,0.053846196,-0.053892166,0.002785544,0.030651404,0,-0.104377115,0.026615999,-0.027110446,-0.049079781,0,-0.008333325,-0.062499942,-0.023882446,0,0.014509577,-0.00458717,0.0023515,-0.002481352,0.001189043,0,0.014474132,0,0,0,-0.008620682,-0.008571443,0,0.027272745,-0.005763683,0.028535887,0.089686099,0,-0.052631579,0.022624448,0,-0.052830226,-0.070539448,-0.097240479,-0.004103967,0,0.325088375,0.004410139,-0.09333335,0,-0.015009411,-0.010600707,-0.036458333,-0.013605442,0.110831188,-0.019607874,0.001383343,-0.055000015,-0.168698736,0.069714319,-0.043478261,-0.00666666,0.031400966,0.140845108,-0.010169492,0
-0.010520856,0,-0.015151533,-0.068462392,-0.028421101,0.006329098,-0.005786858,-0.111111074,-0.052631531,-0.031347963,-0.038520803,0.067641751,0,-0.003333321,0,-0.021459228,-0.107623322,-0.044871754,-0.001008065,-0.023033742,-0.132867118,-0.135135111,0,-0.119433167,0,-0.000145002,-0.032098792,0.034482781,0.0343137,-0.064516169,-0.046296326,-0.069651721,-0.004878036,-0.031847134,-0.142857026,-0.054187151,0.069093988,-0.030117618,-0.119528588,-0.019999981,-0.014705938,0.082191835,0.066666728,-0.05970853,0,0,-0.036411735,-0.00501671,-0.116666667,0.073947368,0.025641026,0.063861186,0.023094667,-0.009491549,0,0.005839428,-0.050632937,0,-0.014869874,0,0.191729335,0.029629601,0.01940028,0.038709719,-0.047619004,0,0,0.005646243,0.176470555,-0.011441582,-0.018433163,0,-0.02736324,-0.007125873,0,-0.000317065,0,-0.005662338,0,-0.026086932,0.004803074,-0.055793974,0.017699098,0.002898548,0,-0.127572016,0.24999995,-0.027777778,-0.026548717,0,-0.00398406,-0.03124997,-0.059679778,-0.006868132,0,-0.044444444,-0.048298529,-0.161764672,0,0,-0.003571429,-0.032432432,-0.062068966,-0.005668848,0.040000064,-0.003355006,-0.047619033,0.04399999,-0.105235054,-0.090909091,-0.026845612,-0.004683841,-0.012345667,-0.015753446,-0.040540521
0.026423857,0,0.018181834,-0.012048182,-0.024918695,-0.006289292,-0.105621798,0,-0.083333385,0.142394811,-0.048076879,0.011986249,0.062670221,0,0.414414443,-0.026315723,0.005025121,0.013422806,0,-0.033927511,0.056451623,-0.010416727,-0.281249997,0.031034462,0,-0.071884037,-0.007653054,-0.027777778,-0.094786731,-0.022988484,0.009708729,0.037433092,0.004901948,0.019736855,0,0.010416634,-0.003096015,0.014070791,-0.082217989,-0.01020412,0.01492543,-0.113924079,-0.083333327,0.002499962,0,0,0.025764342,-0.042016807,0,-0.08080002,-0.025,0.006245673,0.072234805,-0.017795981,0,-0.020319301,0.070000013,-0.002777806,0.037735812,0,0.324921104,-0.017985612,-0.022491315,0,-0.222500026,0,0.0666666,0.038053567,0,-0.002893585,0.061032827,0.023460501,0,-0.017942584,0,-0.004440257,-0.062040835,0.006202976,0,0,-0.024856582,0.036363674,0.013043445,-0.008670512,0,-0.027358505,0,0.017142857,-0.090909078,0,0.019999981,0.046082904,0.086687338,0.048409405,0,0.046511628,0.006920354,0.122807037,-0.160493821,-0.036666622,-0.007168459,-0.016759777,0.073529412,-0.034207546,-0.056482735,0,-0.016666634,0.021711376,0.0447761,0,0.082758621,0,0,-0.016005589,0.01408443
-0.025641026,0,-0.008241816,-0.01219511,0.044444402,0.012658195,-0.126984153,0.187499967,0.181818208,-0.079320093,0.00841746,-0.017935694,0,0,0,-0.054054087,-0.040000021,-0.00662251,-0.001009082,-0.045238132,-0.057251944,-0.084210503,-0.097826104,0.014492731,0,0,-0.005141444,-0.045714242,-0.141361232,-0.03529414,-0.067307631,-0.046391734,-0.02926828,0,0,-0.015463914,0.057841569,-0.039234436,-0.043749975,-0.041237075,0.018529401,0,-0.068181876,-0.056359063,-0.083333318,0,-0.065974587,0.052631579,0.056603774,-0.063026704,0,-0.010689637,-0.053684235,0.002090574,0,0,-0.02803743,-0.058495781,-0.06909093,0,-0.202380952,0.025641054,0.021769926,-0.006211174,0.286173677,-0.016806806,-0.062499942,-0.049879748,0,-0.00464306,0.022123892,0,0.044757035,-0.029232662,-0.005819559,0.01943296,0.017406424,-0.005558317,-0.249999981,0,-0.008823544,-0.030701759,0,0.005830898,0.044632066,-0.000969917,-0.199999968,-0.02247191,0.060000022,-0.045454528,0.047058873,-0.030836975,0.031338981,0,0,0.044444444,-0.059564666,0,0,0.007414782,-0.061371841,0.022727273,-0.034246575,-0.073199568,-0.122448994,0.008910931,-0.028248587,0,-0.013142813,-0.1,-0.05095544,-0.058823529,0.049999952,-0.070014104,-0.027777732
-0.052631579,0,-0.010387786,-0.012345667,0.03617023,-0.012499968,0.043636322,-0.052631592,0.153846173,-0.049230781,-0.001669408,-0.016195704,0,0,0.076433122,0.004761923,0.015625048,0.080000003,0.005555556,0.221945184,-0.15789475,0.057471317,0.228915652,-0.054945056,0,0,0.003875996,-0.053892247,-0.018292714,0,-0.030927887,0.021621601,-0.020100515,0.019354851,-0.333333492,-0.052356039,0.080000116,0.070717136,0.030501101,-0.010752729,-0.018192308,-0.057142893,-0.219512213,-0.013213531,0,-0.107142842,0.058085367,0.025,0,0,0.025641026,0.011153701,-0.023359293,0.009735768,0,0.037777776,0.012820577,0.062130131,-0.015624985,0,-0.047761205,-0.032142844,-0.040360329,-0.031250044,0,0.025641104,0,0.040480729,0,-0.009912541,-0.034632004,0,0.006119951,-0.046424054,0,0.0078125,0,0.001524406,0,0.035714252,-0.027695306,0.027149295,0,0.026086931,-0.011547361,0.009708738,0,-0.022988506,0.056603718,0.142857186,0.011235944,0.040909051,0.15193374,-0.156992084,0,-0.255319149,0.087697961,-0.175000025,0,0,-0.038461538,0.038888889,-0.007092199,-0.007643305,8.883721223,0,0.029069766,-0.013749997,0.071221761,0,-0.026845612,-0.09,-0.035714253,-0.004562784,-0.042857123
0.011111111,0,0.007697667,0.006249994,-0.070841848,0.012658195,0.045296209,0,0.066666638,0.055016145,0.013377914,0.014010494,0,0,0,0.004739354,0.0153846,0.049382742,0,0.073979592,0.033653854,-0.010869628,0.068627487,0.009302391,0,0.029825114,0.002574,-0.053797492,0.027950358,0.027439072,0.085106388,0.084656107,0.071794885,-0.025316492,0,0.038674056,0.011213,-0.013023288,-0.042283289,0.010869607,0.044117604,0,-0.006249912,0.10123189,0.090909072,0,0.028464932,-0.024390244,0,0,0,0.008617718,-0.054669653,-0.004820981,0,-0.007851561,0.034810092,-0.02506961,0.071428598,0,0.062695985,0.003690051,0.006859202,0.006451607,0,-0.016666749,0,0.010942151,-0.079999983,0.008245071,-0.022421522,0,-0.041362458,0.010526356,0,0.007751938,0.00598808,0.00050731,0,0.034482829,0.012207497,0,0,-0.015819208,-0.023364383,-0.004807692,0,0,-0.107142829,0,0.362962964,-0.013100424,0.057553968,-0.006259781,0,0.071428571,0.029115259,-0.015151501,0,0,-0.032,-0.005347594,0,0.016688076,0.002352965,-0.003925457,-0.005649734,0.013941695,-0.014054066,0.055555556,-0.041379352,0,0.049382742,0.004583698,0.014925403
-0.010989011,0,0.002777775,0.009937908,0.04530385,-0.037499984,-0.015000025,0.05555557,0.291666727,-0.009202431,-0.018151837,0.008117432,0,0,-0.118343219,0.028301814,0.010101,0.058823472,0,-0.03087886,0.032558146,-0.043956031,-0.036697275,-0.020737362,0,0,-0.002567392,0.030100322,-0.030211479,-0.02967359,-0.009803912,0.034146379,-0.043062213,-0.01948047,0,0.010638265,-0.017473178,0.060320487,-0.035320153,-0.021505355,0.019718291,0,0.069182354,0.025291852,0,0.05,0.093904459,-0.011666679,0,0,0,0.055023944,-0.010843392,-0.002076106,0,0.028776951,0.003058101,0.011428542,0.0148148,0,-0.085545764,0.007352899,0.012907874,-0.044871754,0.097499967,0.042372944,0.0666666,0.001202673,0,0.004672893,0,0,-0.020304645,0.027343729,0,0,-0.051870799,0,0,-0.025000075,0.030150754,0.008810564,-0.012875504,-0.015499398,0,0.004830918,-0.062500037,0.029411765,-0.00999999,0.041666648,0.019021721,-0.10176992,0.080498788,-0.078740157,0,0.00799998,0.255712784,0.0153846,0,0,0,0.048387097,0,-0.00252525,-0.037558708,0.001970463,0.039772677,0,0.078399103,-0.052631579,-0.028776951,0.016483516,0.105882319,0.002281392,0.029411713
0.022222222,0,0.028393408,0.008610048,0.013742084,0.090909106,-0.098138738,0.052631592,-0.08064516,-0.015479877,-0.025210021,0.002227173,0,-0.006689,-0.100671124,0.045871561,0.00999999,-0.027777752,-0.000401833,-0.034313725,0.166666691,-0.01149432,-0.076190469,-0.074117623,0,0.015052563,0.010296001,0.071428598,0.009345731,-0.009174288,0.009900981,0,-0.025,1.225165406,0.125000268,0.794736795,0.036251793,0.008444468,0.050343298,0.109890105,0.019337065,0,0.029411791,0.117647038,-0.083333318,0.085714249,0.060843386,0.045531211,0,0,0,0.041140218,0.017052417,-0.018030529,0,0,0.024390221,-0.011299407,0.018248158,0,-0.161290323,0.003649649,0,0,0.025056979,-0.040650464,0,-0.021021044,0,0,-0.01376151,0,0.058290158,-0.032953085,0.000975574,-0.012923021,0.11390139,-0.001014183,0,0.059829107,0.063414634,0.030567692,0,-0.011661796,0,0.269230769,0,0.028571429,0.010101,0.120000034,-0.018666649,0.059113362,0.011542585,0.112820513,0,0.111111134,-0.089254743,-0.015151501,0,0,-0.004132231,-0.025641026,0.007142857,0.021518936,0.085365854,0,-0.021857908,0.025000016,0.016776814,0.055555556,-0.05925929,-0.043243243,0.180851082,0.040212465,0.014285743
0.032608696,0,0,0.040243893,-0.070385837,-0.011904807,-0.061913683,0,-0.122807037,-0.012578605,0.039655174,0,-0.089743584,0,0,-0.004385898,-0.009900981,0.00571428,0,-0.03680203,-0.193050194,0.011627975,-0.020618537,0.00381195,0,0,0.006369451,-0.009090886,-0.021604923,-0.009259353,0,-0.004716999,-0.015384641,0.166666742,0,-0.219941308,0.142054758,-0.025121185,0.004357262,-0.029702988,-0.035230383,0,0.028571346,-0.041595907,-0.090909072,0,-0.017887594,-0.008064516,0,0,0,0.011201015,0.046706512,0.002824856,0,0.034965086,0.005952446,-0.428571429,-0.03584226,0,-0.357692278,-0.010909063,0.013982272,0.033557015,0,0,-0.124999977,-0.01288338,-0.043478283,-0.000581409,-0.088372072,0,-0.002447943,0.024901623,0.008771968,0.013092212,-0.004830952,0,0,-0.032258034,-0.050458716,0,0.005652137,-0.011799469,0,-0.174242424,0,0,-0.00999999,0.107142808,0.130434721,0,-0.015560178,-0.024577573,0,-0.023095267,0.018077981,-0.076923124,-0.044117692,-0.06329738,-0.004149378,0.047368421,-0.007092199,-0.028500564,-0.002247214,0.004916421,-0.022346353,0.268292694,0.010500034,-0.052631579,-0.039370042,-0.028248588,0.333333333,0.026258138,-0.056338036
0.032105295,0,-0.004713848,-0.02696366,0.10936628,-0.01927709,0,-0.024999976,0.080000051,0,-0.04809294,0.037606884,0.070422554,0,-0.238806003,0,-0.019999981,0.017045438,0,-0.061923584,-0.038277476,0.068965543,0.031578953,0.040506289,0,-0.01183353,0.005063286,0.021406751,-0.028391136,0.040498539,-0.019607825,-0.047393364,0,0.301020383,0,-0.139097733,-0.028688547,-0.023508157,-0.041214762,0.020408143,0.084269651,0,-0.033333281,0.02214349,-0.099999978,0,-0.039028577,0.013008118,0,0.011169931,-0.3125,0.023076923,0.016018346,0.007746522,-0.029435155,0.020270251,0.044378654,0.045000013,0.022304811,-0.139999962,-0.101796448,-0.014705938,-0.022516991,0.0064935,-0.044444402,0.050847512,0.071428609,0.147917908,-0.011363626,0.018033709,-0.005102056,0,-0.051533705,-0.034526817,-0.004830919,-0.045538447,0.007281566,0.001015213,0,0,-0.004830918,-0.067796614,0,0.071641796,0.046650683,0.142201835,0,0.027777778,0.050505002,0,0.009615376,0.093023163,-0.179135956,-0.015748031,0,-0.000731143,-0.050467287,-0.216666664,0.076923098,0.034573066,-0.0375,0.005025126,0.021428571,0.008928532,0.058558583,-0.003913934,0.040000033,-0.138269262,0.034141476,0.222222222,0,-0.026162791,-0.162162167,0.008528763,0.044776098
-0.0469149,0,-0.014884934,0.015662665,-0.06117295,-0.027027021,0,-0.025641062,-0.018518588,0.009554177,-0.015679387,-0.016474527,-0.06578949,0,-0.387254891,0.013215825,0.040816287,0,0,0.014044944,0.029850717,-0.010752663,-0.03061225,0.015815061,-0.850999992,0.026678943,0.001259415,-0.011976093,-0.051948084,0.020957992,-0.039999962,0.0447761,0.062500041,0.088235294,0,0.004366761,0.032248332,0.011574074,0.058823595,0,0.010362746,-0.015151477,0.086206865,0.028162895,0,0,0,-0.032102729,0,0.05116274,0.272727273,-0.017443664,-0.020270304,0.013976227,0,0.013245021,-0.008498576,-0.023923445,0.029090881,0,-0.066666667,0.003731358,0.017857143,-0.064516069,0.160465012,-0.072580672,0,0.027070927,-0.022988484,0.028571429,0.035897465,0,0,-0.060927132,-0.00485437,0.029335907,-0.109236922,0.001014183,0,0.024999975,0.029126214,0.022727288,0,-0.013927564,-0.021714357,0.044176707,-0.066666709,0,-0.096153834,-0.129032274,0.017857212,0.017021363,0.066752299,-0.0368,0,-0.024390244,-0.017716566,0.063829812,-0.257142872,0,-0.008658009,0,0.013986014,-0.025284426,-0.029787212,0.08055012,0.263736223,0.026556599,0.001913889,-0.045454545,0.106557371,0.031044758,0.032258034,0.064129715,0.128571476
0.016586443,0,-0.013736316,-0.003558744,0.056004358,0.051767657,0.096000004,0.026315827,-0.018867877,0.003154526,0.026548689,-0.031825726,0,0,0,-0.013043445,0,-0.075418991,-0.002110316,-0.019390582,-0.086956515,0,-0.010526341,-0.005988009,7.89743585,0.166395857,0.207547247,0.036363659,-0.01027399,-0.008797632,0.031249969,0.071428571,0.019607855,-0.03783781,0,-0.013043476,-0.044379503,0.075514855,0.049145236,-0.010000038,0.051282001,0,0,-0.010113771,0.888888834,-0.00877188,0.021961477,-0.009950224,0,0,0.114285714,0.061218246,0.010344845,0.059269445,0,0.019607825,0.04285717,-0.112745122,-0.060070616,0,-0.057142871,-0.014869875,0,0.072413722,0.002004054,-0.04347822,-0.1333334,0.037427571,0.129411708,0.047777812,-0.00990102,0,0.002587283,0.0409027,-0.01463415,0.000939517,0.066726759,-0.001013156,0.3333333,0.02439022,0.037735849,0.075555589,0,-0.050847477,-0.004672808,-0.069230769,0,0.027027027,0,0.074074123,-0.005847975,0.037656866,0.004813514,0.013289037,0,0,0.088176368,0.099999984,0.019230752,0.012658216,0.008733624,-0.015,-0.027586207,-0.005188062,0.17982449,-0.104545455,-0.0478261,-0.059565253,0.095510968,0,-0.06666669,-0.019397747,-0.015624985,-0.052980132,0
0.063157895,0,0.027158799,-0.035714253,-0.015808331,0.824729848,-0.045620438,0,0.01923072,-0.006289272,-0.024137989,0.017301021,0,0,0.6,0.004405219,0.004901956,0.003021145,0.006042296,0,-0.005291042,-0.021739167,-0.0319149,-0.036144564,-0.051873201,0.036076088,0.072916644,0.02339179,-0.041522475,0.062130247,0.040404001,0.026666684,-0.009615421,-0.127340877,0,-0.10132154,-0.053773378,0,0.028513251,0,0.004878044,0,0.052910101,0.000425723,-0.29411767,0,0.012952564,-0.00167508,0,0,0.025641026,-0.020478775,0.12855519,-0.024723495,0,0.03846158,0.079452042,0.05524862,-0.011278184,0,0.128787866,-0.022641524,0.01754386,-0.048231467,-0.061999989,0.027272701,0.230769248,-0.001016283,0.010416719,0.008483555,-0.024999998,-0.047564463,-0.002580606,0.00813006,0,0.010638303,-0.032121734,0,0.500000037,0.111111101,-0.005454532,-0.070247963,0,-0.00654757,0,0.008264463,0.285714367,0,-0.005319102,-0.103448304,-0.082352919,-0.052419401,-0.016766532,-0.016393443,0,0.008150005,0.029465991,0.200000029,0,0,-0.034632035,-0.020304569,0,0.007822678,-0.124535264,0.055837563,-0.095890426,0.081830814,0.012641658,-0.047619048,0.0079365,0.155299598,0.031746002,-0.005594427,0.012658159
0.01980198,0,0.014237291,0.012345667,0.165803155,-0.197368428,0.175908236,0,0,0,-0.024734959,0.020408143,0,0,0,0.030701789,-0.004878044,0.009036136,0,-0.019774011,-0.021276576,-0.033333345,0.010989038,-0.011250019,0.001519761,0.027733614,0.004854387,-0.028571429,-0.010830343,-0.066852407,-0.087378637,0,0.053398047,-0.025751008,0.333333333,0.220588179,0.016790507,-0.012340464,0.007920807,0.010101049,-0.041262098,0,0.005025054,-0.049787237,0,0,0.001453044,-0.040268419,0,0,-0.0125,-0.007656017,0.032258034,0.00200138,0,0.012345667,-0.07360405,-0.015706767,0.049429609,0.534883631,0.080536966,0.003861019,-0.026724103,-0.016891876,0.002132143,-0.017699098,-0.062499942,0.019837202,-0.144329939,0.056256555,-0.00512814,0,0.009055588,-0.002688234,0.014851489,0.006191974,0.068995631,0.001014183,-0.1666667,-0.00714285,-0.052102418,0.026666641,0,-0.002396685,0,-0.057377049,0,-0.105263158,0.016042723,-0.153846173,0,-0.038297837,0.038976845,-0.033333333,0,-0.037345646,-0.251341712,-0.143939376,0,0.013499975,-0.035874439,0.03626943,-0.014184397,0.018111238,0.006369383,-0.034615345,0.00505052,0.002136733,0.024537237,0.1,0.023622025,0.007922326,-0.030769203,-0.007735519,0.187500012
0.001165075,0.214285714,0.004010723,0.097560956,0.002666643,-0.139344226,0.003252029,0.025641001,-0.018867877,0.031645509,0.06340578,0.044999997,0.070422554,0,0,-0.021276596,0,0.050746293,0.001501502,0.002881844,-0.016304376,0.218390855,-0.054347811,0.048040511,-0.053110771,0.077508303,-0.028019319,-0.029411765,-0.007299252,-0.014925373,-0.021276576,0,0.027649817,0.006607912,0,-0.538152614,-0.060336625,-0.017233935,-0.060903706,0.010000038,0.002531643,0.215384655,-0.04499993,0.04567848,0.083333318,-0.15929205,0.002901982,-0.020979034,0.017857143,-0.019358428,0.012658228,0.013649824,0.00195317,-0.011318247,0.036885231,0,-0.139726021,0,0.02898548,-0.015151501,-0.149068355,0.030769201,-0.038086873,0,0.042553254,0.018018001,0.0666666,0.038404014,0,0.045296159,-0.005154655,0,0.016666706,-0.014824778,0.005365837,0,-0.023692808,0,0,0.043165513,0.036644196,-0.012986967,0,-0.006006,0.0011736,0.069565217,-0.111111091,0,-0.005263111,0.045454624,0.0128205,0.030973422,0.031652992,-0.034482759,0.307692251,0.016486332,-0.028673808,-0.15929209,-0.132075409,0.013320153,0.013953488,-0.1,0.007194245,0.105463778,0.069620319,-0.101593642,-0.010050208,0.002132245,-0.011344517,-0.045454545,0,-0.006085177,-0.015873001,-0.014883104,0.17894742
0.049262937,-0.004705878,0.05193074,-0.056666667,-0.016843935,-0.009523785,-0.027552686,0.174999952,-0.211538469,-0.027607293,0.059625198,-0.035087686,0,0,0,0.034782576,0.088235328,-0.022727251,-0.00049975,-0.020114943,0.182320493,-0.047169853,-0.034482764,-0.030156814,-0.070512778,-0.006950676,0.001988022,0.021212144,0.069852999,-0.006060629,-0.02173911,0,0.004484236,-0.094091885,0,0.017391326,0.023318727,-0.056554101,0.064853526,0.019801961,0.010101,0.063291137,0,0.084796553,-0.076923064,-0.052631579,0.09172448,0,0,0.024816726,0,0.000878184,-0.028265103,-0.0026936,0,-0.05487807,0.035031813,-0.021276609,0.098591542,0,-0.116788281,0.052238864,0.012891382,0.017182114,0.051020407,-0.008849549,-0.124999977,-0.013928867,0,0.045714242,0.025906732,0,-0.01008831,0.015047859,0,-0.019076949,0,0.003039545,0,-0.048275897,0.015813925,0.114035046,0,-0.012084581,0.062133684,-0.138211382,0,0.117647059,0.008465583,0.130434723,-0.037974707,-0.017167366,-0.012500094,-0.016071429,-0.029411784,0.012417681,-0.022140259,0.031579002,0.260869506,-0.005355364,-0.018348624,0.027777778,-0.021428571,-0.051724117,-0.025641085,-0.094235031,-0.005076157,-0.166808523,0.062473436,-0.12,0.030769294,-0.056122449,0,0.00935254,0.499999933
0.109057333,-0.172576836,0.010126572,0.015312146,-0.043733147,-0.009615421,0.018833319,-0.021276576,0.414634093,-0.044164085,0.159164032,0.001652852,0.026315765,0,0,0.012605091,-0.06756761,-0.031976782,0.001,-0.041055718,-0.032710286,0.009901048,0.023809501,-0.032338336,-0.001724143,0.006999326,0.011904751,-0.020771536,0.01718213,0.012195169,0,-0.025974042,-0.026785647,-0.301932402,0,0.042735058,-0.001981545,-0.007434937,-0.033398783,0.048543688,0.058750033,0,-0.104712034,-0.026056054,0,0.055555556,-0.084813167,0.053571429,0.052631579,0,0,-0.0201813,-0.004012032,-0.006076985,0.027668015,0.1354839,-0.024615361,0.032608681,-0.051282004,0,1.231404888,-0.039007105,0,0.016891876,0.02718444,0,0,-0.015587023,0,0.029599342,0,0,-0.006369427,-0.001347688,0,0.021957424,-0.033472772,0,0,0.101449265,0.060439618,0.078740209,0,0.094801206,-0.00110378,0.056603774,-0.062500037,-0.086842105,0.049317955,-0.076923046,0.038947369,0.017467233,-0.133486687,0.058076225,-0.030302954,-0.002753457,-0.059119472,-0.05102044,0.413793132,0,-0.014018692,0.037837838,0.02919708,-0.033939419,0.02429154,0.047735542,0.020408148,0.198927465,0.157600021,0.170995671,-0.052238844,0.12972973,0,0.001425495,-0.130952382
0.020833333,0.071428571,0.002506263,0.001160078,-0.010372434,0.030097098,0.045313259,0.108695654,0.017241445,0.029703021,0.047156748,0.00495053,0,0,-0.199999988,0.024896281,0.004830913,-0.039039003,0.003996004,-0.006116208,-0.038647383,0.04901957,0.058139519,-0.059126009,-0.015544085,-0.040158788,-0.028431369,0.024242401,0.06081074,0.006024119,0,0.017777761,0.018348577,-0.006920376,0,0.040983621,0.008934498,0.002808964,-0.008130096,0,0.0365997,0.464285731,0,-0.014998007,0,0.031578967,-0.071821594,0,0.126666641,-0.011007197,0,0.006567201,-0.011077604,0.008831529,0,-0.028409064,-0.009463713,0.04210529,0.050675627,0,-0.270370342,-0.040590419,0.004545455,0.019933536,-0.011342144,0.017857126,0.142857112,0.016823363,0.144578322,-0.026979239,-0.015151561,0,-0.006410256,0.009446756,-0.000485184,0.005217869,0.021645021,-0.003030334,0,-0.059210549,0.10103624,0.13503645,0,-0.030446919,0,-0.087500027,0.066666709,-0.048991354,0.089999994,0.20833333,-0.024822708,-0.004291842,-0.015936242,-0.015437393,-0.093750056,0.001506059,-0.001336929,0.107526866,0,0,-0.009478673,0.041666667,0.021276596,0.094102948,0.063241045,-0.001168177,-0.019999985,-0.011714587,0.137180369,0.097966728,0.023622025,-0.086124402,0.008064508,0.04021348,-0.006849329
