MANH,FCEL,AXTI,SRDX,FORR,EGY,VGZ,USPH,CPSS,NVO,UHS,CBRL,BKH,VTR,ESE,UNH,OKE,TJX,ALB,EMR,SOTK,ELSE,LXU,NVEC,CNX,PLX,EPM,MED,ENSV,RDNT,COR,EHC,WRB,HUM,SKYW,LH,MD,DVA,MTH,PXLW,CRK,EOG,PTEN,RRC,NOV,XOMA,MYGN,REGN,VRTX,CLDX,AVDL,MBOT,CDMO,ABEO,ASYS,EXC,PPL,CNP,THC,D,CB,ORI,AJG,ALL,STT,SMTI,SCWO,CMCL,OMEX,CLWT,EMKR,CIEN,CHKP,JNPR,NTAP,TENX,CVV,ALNT,RAND,WILC,DGX,COLM,TTEK,TK,FL,FSI,MET,MO,IDA,RNR,EG,SEIC,NVR,LEN,TOL
0.02189781,0.015666227,0.061904762,0.018604651,0.017964148,-0.18478264,0,0,0,0.009091067,0.013313866,0.017699002,-0.006636448,-0.012345672,0.003610161,-0.006913874,0.065745296,0.025641447,-0.009203144,0.00941641,0,-0.025316776,-0.125000203,-0.030302942,-0.026514801,0,-0.137931034,0,0,-0.016666672,0.002666662,0.01574825,0.010969183,0,-0.009063702,-0.002083318,-0.063636364,0.09090894,0.046594982,-0.016752577,0.029702991,-0.0032053,0.009174421,0.084506932,0.004015869,0.079439252,-0.068105144,0.01953125,-0.09383378,0.002898551,0.017857143,-0.037037037,0,0.009090909,-0.04,0.01174332,0.006401083,0.033332787,0.022806991,0.008957588,-0.012578203,-0.07228907,-0.009424071,0.001801682,-0.003904921,0.1,0,-0.249999922,-0.090379058,0,-0.137159523,-0.055288462,0.027732489,-0.039747587,-0.062449759,-0.020833333,-0.068965517,0.061224495,-0.041666689,-0.014705872,-0.036594878,-0.022636533,-0.029724063,-0.009222908,-0.052631695,-0.061135262,-0.034483084,-0.026859153,-0.018236099,0,0.033942559,-0.043110454,0.003095975,0.021459625,0.018518427
-0.020408163,0.070303621,-0.040358744,-0.02739726,-0.202941278,0,0,0.033333609,0.074074074,-0.006757013,-0.002919524,-0.03043482,0.004453882,0,-0.003597174,0.072784869,-0.00353647,0.002777357,-0.058823288,0.002798422,0,0,0,0,0.058365597,0,0,0,-0.070938203,-0.133709995,0.046542368,0.046511375,-0.005424958,0.081394744,-0.03658492,0.052192062,0.033980583,0.091666794,0.085616438,0.00655308,-0.021978101,0.020900267,0.01454557,-0.012986587,0.024000044,0,-0.039073767,-0.093869732,-0.029585799,-0.057803468,-0.035087719,-0.043269231,0.102564127,-0.081081081,-0.0875,0.016249422,0.04751137,0.036290344,0.04459694,-0.015334877,-0.006370026,0.033766266,-0.017970203,0.014388368,0.013144043,-0.181818182,0.076923174,0.333333194,0,0,0.007140171,-0.011704835,0.069841294,-0.058521388,-0.040726082,0.042553191,-0.018518519,0.067307771,0.081521856,0,0.033628241,-0.005449462,-0.006564568,-0.001329171,0.065656851,0,0.004761731,0.00636954,0.015873251,-0.014662631,-0.003787879,-0.010600947,0.006543195,0.014705368,0
-0.027083333,-0.11407767,-0.001557632,-0.026995305,0.02337021,0,0.2,-0.016129372,-0.068965517,0.011337925,0.0043926,-0.00896879,-0.019956068,-0.024999919,0.003610161,-0.005899872,0.012618441,0.016620608,0.039473942,0.008371944,-0.170731707,0.038961143,0,0,-0.003676129,0,0,0,0.539408826,0.130434721,-0.016518401,0.088888993,-0.007272358,-0.010752409,0.00506344,-0.003968225,0,0.022900761,-0.015772871,-0.053385417,0.005618016,-0.004724693,-0.012545005,-0.013158182,-0.01367188,0,0.078313168,0.006342495,-0.079268293,-0.030674847,-0.018181818,-0.075376884,0.139534806,-0.039215686,-0.03196347,-0.039593395,-0.028570724,-0.028533864,-0.003284097,-0.032787015,-0.038461915,-0.01758769,0.005382212,-0.044326134,-0.001289516,-0.055555556,-0.071428656,-0.249999922,0,-0.149999913,-0.044776095,-0.092687951,-0.07492586,-0.022741114,-0.015345422,0,0,-0.108108108,0.005025063,0,-0.01633313,-0.01095911,-0.004405443,0,-0.023696952,0.038759703,-0.033175007,0.014768007,-0.014628031,0.008928543,-0.02661597,-0.001785554,-0.001103843,0.035196659,0
0.027837259,0.062842466,0.021840874,0.044632087,-0.057692283,0,0,0.012294837,0,-0.038116635,0.00947452,0.022624773,0.004525663,0,0,-0.026112611,0.035825108,0.059945543,0.028481088,-0.016605083,0.176470588,-0.025000451,0,0,-0.014760555,0,-0.057142574,0.200000432,0,0,-0.012919769,0.034013328,0.009156946,0.038043706,0.003778062,-0.019920316,-0.023474178,-0.007462913,0,-0.031636864,-0.033519566,-0.047467772,-0.072595023,-0.05333337,-0.063366213,-0.086580087,-0.005586594,-0.006302521,0.019039735,-0.056962025,0.018518519,-0.108695652,-0.12244892,-0.010204082,-0.009433962,-0.035940831,-0.035294198,-0.021362633,-0.004942339,-0.042937468,-0.001666259,-0.035805168,-0.005353399,0.024118571,-0.031525793,-0.176470588,-0.076923034,0.333333194,0,0.41176433,0.029687491,0.039160045,-0.010525261,0.032345444,-0.012597536,-0.163265306,-0.018867925,0.010101087,-0.080000041,-0.044776151,0.018746842,-0.019390398,-0.008849434,0.011983994,-0.00485411,0,-0.024509654,0.033263774,-0.041835093,0.023598785,0,-0.12522377,-0.023821247,0.00400024,-0.014545337
-0.039583333,-0.00306106,-0.019847328,0.087759815,-0.012754931,-0.33333332,-0.166666667,-0.008097183,0.111111111,0.013403367,0.026714774,0.017699002,0.009008309,0,-0.003597174,0.021937853,-0.006014863,0.056555381,0.009230257,-0.001875832,-0.175,0.076923443,0.142857409,-0.187499957,0.014981694,0,-0.030303244,-0.33333327,0,0,0.013088875,0.085526357,-0.014518757,0.026177799,0.003764023,-0.008130095,0.057692308,0.150376072,-0.028846154,-0.021306818,0.040462482,-0.01827256,-0.007827623,-0.014084474,-0.006342569,0.047393365,-0.001404353,-0.038054968,-0.064175467,0.020134228,0,0,-0.023255819,0.154639175,-0.080952381,-0.024123384,-0.018293169,-0.028648632,0.01986755,-0.036600347,-0.011686116,0.01856718,-0.004305809,0,-0.002352991,0.357142857,-0.125,-0.249999922,0,0,-0.068285282,0.024030584,0.033329982,-0.048162738,0.001184012,0.065853659,-0.153846154,0.009999847,-0.08695649,0,0.027339095,0.011299567,0,-0.061842415,0.034145793,-0.014925456,0.052763342,-0.020120586,-0.015493071,0.009605908,0.009114583,0.040900041,-0.005031466,-0.091633263,-0.04059037
-0.026843818,-0.080801551,-0.029595016,-0.057324841,-0.02325591,0,0,0.020408472,0,0.003450349,-0.011251714,-0.03043482,0.002232947,0,0.003610161,-0.017889243,0.033282989,-0.038929591,0.067073023,-0.018796985,0,0,-0.125000203,-0.076923338,0.022139764,0,0.093749913,0,0,-0.038461503,-0.012919769,0.024242417,-0.005524422,-0.071428316,-0.021250202,-0.004098331,0,0.071895525,-0.01650165,-0.108853411,-0.005555593,0.027072811,-0.041420394,-0.014285506,-0.010638167,-0.07239819,-0.024613295,0.041758242,-0.081597222,-0.039473684,-0.068181818,-0.006097561,-0.071428587,-0.008928571,-0.129533679,0.017977903,0.013975453,-0.007022808,-0.016233742,0.052695549,-0.037161664,-0.02343763,-0.050810559,-0.010869499,-0.016746415,0.052631579,-0.047619106,0.333333194,0.099359034,-0.249999743,-0.12052124,-0.056533333,-0.009803898,-0.041363969,-0.007357004,-0.038901602,0.090909091,0.009901066,0.095238057,0,0.019447787,-0.02513934,-0.082589272,-0.068723937,-0.018867219,0,0,-0.010266868,0.020028683,-0.028544238,-0.018064516,-0.007858724,-0.032869766,0.019736839,-0.02884635
0.01643912,-0.042897328,0.028892456,-0.001126126,0.031746065,0,0,-0.012000282,-0.016666667,-0.0166191,-0.009245795,0,-0.013363478,0,0,0.000607155,-0.016105729,0.002531637,-0.011427841,-0.013409804,0,-0.005951875,0,0.08333364,0.090252626,0,-0.085714213,-0.062499893,0.099200068,-0.120000005,-0.039267286,0,-0.044444768,-0.065933969,0.002554493,-0.070473271,0.018181818,0.006097467,-0.013422819,-0.043973941,0.00558663,-0.001647442,-0.014403366,0.028985256,0.008602337,-0.112195122,-0.033886165,-0.018987342,0.103969754,0,-0.004878049,-0.073619632,-0.012820516,-0.117117117,-0.047619048,-0.001103945,-0.018376579,0.008486988,-0.004950495,0.006985538,-0.005263773,-0.013333273,-0.007972839,-0.021977886,-0.014073435,-0.35,-0.150000009,0,-0.090379058,-0.055555628,0.140740807,-0.002261164,0.018613813,0.051712825,0.016410959,-0.047619048,-0.083333333,-0.058823529,0.043478285,0,-0.021084292,-0.007163862,0.0486616,0.009036402,0.014422902,0,-0.007159446,0.020746192,0.002805019,-0.040156063,-0.00131406,0.014851527,-0.006535948,0.081720408,0.041584271
-0.067982456,-0.024246877,-0.080733229,-0.00789177,-0.066666524,0.600000024,0,0,-0.050847458,0.006993274,0.002153875,0.008968672,0.009029189,-0.02564128,-0.021582387,0.027912808,-0.023809389,-0.017676708,-0.020231432,0.000970367,0.151515152,0.017963648,-0.035715038,-0.230769307,0.056291536,-0.25,-0.024999958,0.399999955,0,0,0.021798682,0.011834542,-0.031008498,0.076470566,0.003821747,0.008301051,0.013392857,0.054545455,0.047619048,-0.127768313,0.055555504,0.070956898,0.102296336,0.028169379,0.087420018,0.021978022,-0.005223857,-0.006451613,-0.009417808,0.04109589,-0.058823529,0.059602649,-0.038961048,0.030612245,-0.16875,0.039778864,0.032761001,0.022440254,0.019900498,0.028901909,-0.028218374,0.010811009,0.010332793,0.011235788,-0.032441158,0.076923077,-0.05882339,-0.249999922,0,0.176470468,-0.047077905,0.039518414,-0.040435412,0.031944626,-0.032291822,-0.0625,0,-0.020833254,-0.083333301,0.031249979,0.01538422,-0.021644938,0.002320499,-0.017910593,-0.023696952,0.08787867,-0.014423079,0.014228261,0.001398213,-0.01326537,-0.026315789,-0.081951109,0.027368445,-0.017892888,-0.034220621
0.008235294,-0.012048193,-0.039456937,-0.036363636,-0.004121,-0.375000009,0,-0.004048327,-0.071428571,-0.012731566,-0.007880215,-0.0044443,0.015659533,0,0.007352249,-0.003541943,0.007622049,-0.038560127,-0.035398839,-0.033948172,0,-0.047058582,-0.037036377,0,-0.021943583,0,0,0,0,-0.04545457,-0.010666762,-0.035087925,0.046000126,-0.038251581,-0.013959048,0.020856246,-0.004405286,-0.057471177,0.012987013,0.056640625,0.010526252,0.041602415,0,0,0.029411473,-0.096774194,0.06526641,-0.060606061,0.030250648,-0.052631579,0,-0.05,-0.081081101,-0.01980198,-0.037593985,-0.009563557,0.016616276,0.005486242,0.042276448,0.005617621,0.027223459,-0.029411747,0.024999872,-0.00185173,0.011316315,0,-0.062500072,0,0,0.100000148,-0.011925062,-0.023300177,-0.042139408,0.000303759,0.047900987,-0.093333333,-0.193181818,-0.053191647,-0.022727242,-0.090909097,0.046465121,-0.048672642,0.046296023,-0.031914563,-0.00485411,0,-0.014634554,0.010020076,0.005586814,-0.00206792,0.013513514,-0.008501867,0.022028704,-0.010121227,0.013779543
-0.03033839,-0.073170732,0.003533569,-0.002358491,0.075862035,0,0,-0.048780682,0,-0.045134996,-0.006497981,-0.004464492,0,0.013158378,-0.025547093,-0.037914963,0.007564322,-0.013369171,-0.021406444,0.004016021,0,-0.012345899,-0.038460827,0,-0.016025471,0,0,-0.333333442,0.181950467,-0.142857082,-0.059299559,-0.042424288,-0.03824037,-0.04545477,-0.007722745,-0.002150598,-0.022123894,-0.030487895,0.016025641,0.01663586,-0.010416604,-0.002958461,-0.018938815,0.09589007,0.01142863,-0.095238095,-0.000176133,-0.039170507,-0.102348993,-0.0625,-0.083333333,-0.065789474,-0.058823477,-0.111111111,-0.0234375,-0.013948769,-0.007428557,-0.027284294,-0.049922019,0.001117506,-0.051237316,-0.063361461,-0.047671895,-0.053803587,-0.112225934,0,-0.133333252,0,-0.19871794,-0.090909213,-0.144827562,0.01297433,-0.112944162,-0.031022339,-0.064714874,0.088235294,0.042253521,-0.089887562,-0.069767432,-0.066666624,-0.030405951,0.023255724,0.01991163,-0.018838548,-0.048780556,0,-0.042078913,0.023809419,-0.015277708,-0.034197183,-0.025333333,-0.028938685,-0.00488721,-0.026584761,-0.081553365
0.14801444,0.104440789,-0.063380282,0.04964539,-0.015384777,0,-0.2,0.047008474,0,0.030079983,-0.005087279,0.040358374,0.022027573,0.05194773,0.018726924,0.023399013,-0.004504129,0.018969722,-0.003125259,0.037000566,-0.105263158,0,0,-0.049999945,0.042345355,0,-0.301282035,0,-0.07635473,0.02777775,0.035817184,-0.012657922,0.045725466,0.011905246,0.025941022,0.045258678,-0.036199095,-0.006289212,-0.009463722,0.134545455,-0.010526252,-0.012532296,0.011582874,-0.049999729,-0.060263755,0.105263158,0.036802341,-0.004796163,0.05046729,-0.014814815,0.045454545,-0.014084507,0.109374951,0.090909091,0.248,0.008704659,0.001495787,0.002804907,0.019704433,0.02120553,0.024209027,0.073529576,-0.01629781,0.013725592,0.051442847,0,0,0,-0.252000014,-0.099999839,0.149193527,0.127117477,0.068192685,0.144735667,0.066996329,0,0.189189189,0.135802375,0,0,-0.030363135,-0.016666552,0.056398915,0.029667873,-0.025641319,0,0.033591645,-0.038759933,0.033850789,0.020386552,0.004103967,0.044150201,-0.00188895,-0.039916083,-0.016913455
-0.014675052,0.09530901,0.086466165,-0.019144144,0.069010552,0,0,0.004081908,0,-0.036352903,0.046019041,0.012930958,-0.017241884,-0.012345672,0.011029077,0.048736766,0.009049226,0.034574834,-0.015673441,0.027965351,0,0.025000258,0.03999923,-0.157894747,-0.040625072,0,0.146788837,0,0.166666714,0.027027001,0.005532261,0.038461089,0.026616576,0.047058848,-0.011378359,0.005670044,0.014084507,0,0.012738854,0.102564103,0,-0.016541839,-0.08206136,-0.03947366,-0.030059912,0.095238095,0.146059786,0.074698795,0.053380783,-0.022556391,0.02173913,0.1,-0.014084511,-0.020833333,0.115384615,0.043150216,0.026906906,0.036363254,0,0.01857864,0.01272693,0.019178438,-0.015384862,0.017408562,0.007458166,0.428571429,0.730769068,0,0,-0.055555628,-0.01754385,0.057062561,0.029464285,0.063457096,0.09984534,0.027027027,0.022727273,-0.021739049,0.062499867,-0.035714261,0.099589463,0.00462232,-0.043120995,-0.075000433,0.010526282,-0.12952637,0.014999798,-0.008064803,0.01773523,0.009463169,0.013623978,0.087737844,0.010597985,0.026258143,0.030107703
-0.080851064,-0.016995241,-0.157439446,-0.006888634,-0.035322957,0,0,0,0.038461538,0.029065966,-0.044692176,-0.012765883,0.004385738,-0.01249986,0.025454307,-0.019506711,-0.031390023,-0.046272411,0.012738796,-0.007504499,0.176470588,-0.085366052,-0.153846359,0.062500043,0.01954381,0,-0.204000164,0.142857236,0,0.13157898,0.012379741,0.074074537,0.011110922,-0.044943842,-0.039642451,0.013839085,-0.00462963,0.006329017,-0.022012579,-0.061046512,-0.01063837,0.039755735,0.047816904,0,0.014462812,0.016304348,0.019561295,-0.071748879,0.065878378,-0.092307692,0.021276596,-0.038961039,-0.071428524,0.010638298,-0.017241379,0.019648141,0.001455144,0.008097055,0.030595789,0.003219503,-0.003590699,-0.040322946,-0.019230351,-0.043726355,0.009783171,-0.3,-0.111111165,0,0,0.117646785,-0.071428532,-0.038261473,0.01951431,-0.056841338,0.018249798,-0.026315789,0.022222222,-0.044444529,-0.058823411,0,-0.021008423,0.010736575,-0.034334781,0.011824084,-0.041666599,0,0.014778265,0.030488255,0.010723744,0.077083199,-0.010752688,0.029154449,0.000374517,-0.002132411,-0.018789193
0.045138889,-0.047026279,-0.195071869,0.028901734,-0.015151295,0,0.25,0,-0.074074074,0.022836715,-0.026316474,-0.030172009,-0.008733999,0.012658084,0.021276671,-0.018724277,-0.016975209,0.018867699,0.031446264,-0.022684691,0,0.039999483,0.045455519,-0.117647135,-0.012779371,0,-0.060301479,0.06249968,0,0.116279026,-0.001358694,0.109195507,-0.003662879,-0.011765179,0.022636808,-0.031344818,0.013953488,0.08176091,-0.006430868,0.13003096,-0.005376381,-0.005882526,0.001984258,-0.027397606,-0.0101835,-0.016042781,-0.033139484,0.019323671,0.019017433,-0.012711864,0,-0.027027027,0.015384548,0.021052632,-0.058479532,-0.028397403,-0.017441904,-0.032128225,-0.043749977,-0.02352903,0.039639968,0.011204305,0.017157088,0.039760938,-0.041895764,0,-0.099999945,0,0.165775395,0.05263173,-0.01730779,-0.045673077,0.122075657,-0.066812455,-0.018382269,-0.054054054,0.130434783,0,-0.024999965,0,0.032904211,-0.031866713,0.013333441,0.003339374,0.032608657,0,0,0.041419814,-0.011936476,0.023211154,0.039402174,0.085929945,-0.007737366,-0.012820486,-0.031914841
0.067552602,-0.026124819,0.12755102,-0.004494382,0.043910327,0,0,-0.008130096,0.04,0.024676913,0.027777848,0.004444533,0.033040377,-0.01249986,0.048610779,-0.002385262,0.007849465,0.044973632,-0.003049033,0.029014093,0,0.076923443,-0.043479151,0,0.016181133,0,0,-0.176470407,-0.071999986,0.020833376,-0.036734869,-0.031088261,0.005513949,-0.005952076,0.006510447,0.043841317,0.032110092,-0.023255727,0.019417476,0.057534247,-0.010810746,-0.001479112,0.025743046,-0.042253767,0.030864645,-0.032608696,0.039085936,0.049763033,-0.00466563,0.021459227,-0.020833333,0.055555556,0.090909116,0.113402062,0.093167702,0.00313153,-0.019230532,-0.004149093,-0.00816996,0.016428542,0.048526265,0.036011757,0.027710371,0.068834222,0.002095312,0,0,0,0.146789018,-0.200000049,0.344422772,0.127581864,0.029567855,0.087449237,0.088951453,0.028571429,0,0.093023441,0.025640989,0,0.010156995,0.015674277,0.026315491,0.038270002,0.052631804,0,-0.033980156,-0.001893907,0.022818817,0.006615543,0.002614379,0.033043907,0.013080127,0.030303412,-0.002197642
0.026970954,-0.101341282,0.183257919,0.084650113,0.033773488,0,0,0.008196736,-0.038461538,-0.037843967,-0.003652758,0.030973718,0.012793392,0.037974588,0.003311363,0.00717263,0.007787752,-0.02531667,0.018349218,0.00469882,0,0,0,-0.200000147,-0.031846946,0,-0.304812636,0,0,0.204081556,0.009887231,0.010695387,-0.012796271,0.005987715,0.021992638,-0.051999982,0,0.017857143,0.015873016,-0.112694301,-0.021857932,0.02962928,0.065636511,0.044117915,0.027943868,-0.011235955,0.07523146,-0.069977427,-0.003125,-0.008403361,0.127659574,0.078947368,0.069444462,0.175925926,0.102272727,-0.009364791,-0.036199492,-0.045833521,0.009884679,0.018318697,0.003305538,-0.010695381,0.024618959,-0.012522723,0.000817869,0,0,0,0,0,0.040756832,0.068692059,0.001472799,-0.002485936,0.022355933,-0.027777778,0.115384615,-0.063829782,0,0,-0.17413168,-0.004629891,0.019230681,0.032050733,0.045000033,0,-0.030150829,0.009487604,-0.035432955,-0.009389209,0.006518905,0.008417191,0.022967081,-0.008403514,0.024228731
-0.002020202,-0.027570481,0.055449331,-0.003121748,-0.070983162,0,-0.2,0.081301172,0.1,-0.008939362,-0.013929143,0.012875338,-0.012631789,0,0.036304332,-0.007121549,-0.023183433,0.010389885,-0.009009165,0.003742515,0.025,0,0.227272184,0,0.003289327,0,0,0,0,-0.067796549,0.025174905,-0.005290951,0.009259006,0.059524341,-0.053164616,-0.046940909,-0.022222222,0,0.028125,-0.068613139,-0.016759819,-0.011510378,-0.041666614,0.084506932,-0.021359316,0.051136364,0.034445722,0.024271845,0.165360502,0.025423729,0.056603774,0.134146341,0.142857177,-0.086614173,0.010309278,0.026931936,0.039123629,0.014555467,-0.017944486,0.005291284,0.014827423,0.018919451,0.00686505,-0.014492541,0.008356988,0.428571429,0,-0.333333403,-0.252000014,0,-0.016783195,-0.049331104,-0.003676515,-0.030711095,-0.055508817,-0.042857143,0,-0.045454628,0.099999954,0.129629617,-0.118428306,0.029457832,-0.03092245,-0.006210854,-0.009569166,0.280000013,-0.015544046,0.045112706,0.020408215,0.034123228,0.051813472,0.028380653,0.013349496,-0.010593589,0.010752811
0.016194332,-0.024515029,-0.010869565,0.009394572,-0.002557588,0,0,0.05263146,-0.090909091,0.033674198,0.000743448,0.025423676,0.008528782,-0.012195179,-0.003185235,0.019724996,-0.006329295,0.051413934,0.030303096,0.010250926,0,0,0.148148447,0.25000023,-0.00983634,0,0,-0.071428537,-0.307881778,-0.07272731,-0.034106702,0.015957283,0.001834926,-0.016853906,0.010695503,0.159933558,0.018181818,0.011695996,0.05775076,-0.039184953,0.028409067,-0.068413326,-0.049149801,-0.038961349,-0.019841263,0.07027027,-0.028616083,-0.026066351,0,0.041322314,0,-0.032258065,-0.068181833,0,-0.086734694,-0.019507354,-0.00451771,-0.027259033,0.008305597,-0.005263434,-0.004870261,0.045092243,0.031818044,0.068014636,0.042248384,0.1,0,0.500000156,0,0.062500174,-0.021337153,-0.047493404,0,-0.030016709,-0.04764042,-0.044776119,-0.068965517,-0.047619138,0,-0.073770579,0.057752841,0.085842642,-0.037317218,-0.004687884,0.03864708,0,0.031578664,0.008992653,0.010666373,0.085242863,0.065270936,-0.00649341,0.017964072,0.023555043,0.002127711
0.134462151,-0.121503497,-0.10989011,-0.017580145,-0.079487058,0,0,0.035714063,0,-0.013961723,0.032689391,-0.020661568,0.029597284,-0.012345672,-0.003194563,-0.019929864,-0.01910846,-0.022004741,0,-0.001844998,-0.073170732,-0.035713953,-0.064516243,0.066666716,-0.003310872,0.333333333,0,0,0.444839868,0,-0.073446351,-0.020942497,-0.003662879,0.017142829,-0.00396806,-0.016221359,0.004464286,0.005780258,0.020114943,-0.127243067,-0.066298302,-0.079687667,-0.067594157,-0.067566943,-0.024291294,-0.045454545,-0.00522226,-0.00243309,0.033624748,0.03968254,-0.053571429,-0.088888889,-0.073170748,-0.025862069,-0.100558659,0.018848017,-0.025719088,-0.041298028,0.034596376,-0.011639496,0.011419226,0.045685305,0.033040083,0.013768806,0.027225676,-0.136363636,0,-0.333333403,0,-0.058823683,-0.119186051,-0.199445983,-0.051291492,-0.103151866,-0.085553952,-0.0625,0.148148148,0,-0.011363579,0.008849627,0.00593425,-0.209431084,-0.024718942,-0.062794437,0.004650973,0,0.010204346,0.01604317,-0.019788709,0.043074272,-0.001156069,0.049019183,0.025999989,-0.041841421,-0.019108261
0.001755926,0.045771144,0.205761317,-0.041052632,-0.076602052,0,0,0.044827892,0.12,0.002359776,-0.006474897,0.012658707,0.004107553,-0.024999919,-0.060897826,0.028110138,0.004870403,0.007499751,0.026470791,0.01571152,-0.210526316,0.024691098,-0.137929926,0,-0.013289566,0,0,0.076923037,0,-0.078431358,0.035060673,0.032085751,0.003676345,0.061797466,0.019919435,0.02521826,-0.004444444,0.011494341,0.01971831,0.076635514,0.011834324,0.028862502,0.006396434,-0.028985433,0.002074296,-0.042328042,-0.079283873,0.02195122,-0.011711126,-0.015267176,-0.094339623,-0.048780488,0.013157898,0.008849558,0.00621118,-0.070914481,-0.026397441,0.001538468,-0.022292946,-0.023554839,-0.011290299,-0.016990492,0.01599151,-0.001697333,-0.016491064,-0.210526316,0,0,0.165775395,0,0.024752506,-0.049596309,-0.085958795,-0.0281152,-0.044478626,0.033333333,-0.064516129,-0.024999907,-0.011494279,0.140350858,-0.028908252,0.147368292,0.064515829,0.038525926,-0.013888439,0,-0.020202329,0.010526598,0.00134606,-0.037246867,-0.005787037,0.001557785,0.019722523,0.032751523,0
-0.072743208,0.077069458,-0.071672355,-0.097694841,-0.006032828,0,0,-0.00990122,-0.035714286,0.016480718,-0.041274281,0.054166317,0.012270078,0.02564094,-0.006825244,0.020942766,0.011334547,0.0124072,0.020056777,-0.003639632,0.133333333,0,0.299999038,0,-0.003366611,0,0.076922859,0.28571439,0,-0.042553214,-0.010309144,-0.020725375,0.003662502,-0.042327986,0.03125037,-0.023651842,0.044642857,0.034090906,-0.033149171,-0.055555556,0.005847918,0.009900725,-0.046609982,-0.014925699,-0.051759452,0.033149171,-0.047953265,-0.07875895,-0.041474654,0.023255814,0.166666667,0.025641026,0,0.052631579,-0.00617284,0.026549145,0.027113159,0.009216629,-0.017915334,0.021929387,0.024470704,0.04938318,0,0.013605503,0.022413887,0,0.055555623,0,0,0.12500027,0.033816483,0.013349515,0.068510666,-0.047994583,0.05296974,-0.032258065,0,0.051282149,0.023255782,0.2,-0.120291706,-0.024464859,0.038961073,-0.017742045,-0.014085217,0,0.02319589,0.019096979,0.047042675,-0.00588708,0.012805588,0.057542918,0.071067128,-0.00422832,-0.006493453
-0.054820416,0.021201413,0.022058824,-0.027980535,-0.07739013,-0.376000035,0.25,0.019999774,0.074074074,-0.030689359,0.001510479,0.185770755,0.014141584,0,-0.006873177,0.057549606,0,0.026960179,0.053371057,0.023744129,0,-0.036144548,0.169231339,0,-0.077702586,0,0.285714571,0,0,0,0.052083902,-0.037037164,0.067518554,0.027623809,0.007575845,0.026162774,0.042735043,-0.021978188,-0.005714286,-0.014705882,-0.029069818,0.009803477,-0.017777492,0.030302775,-0.013100587,0.042780749,0.02211311,-0.113989637,-0.005494505,-0.03030303,-0.017857143,-0.0125,-0.038961048,0.041666667,-0.099378882,0.047413495,0.046584177,0.016742259,0.048092894,0.027896885,0.035031791,0.042352522,0.032528714,0.073825443,0.039076385,0,-0.157894727,0,0,0,-0.065420589,-0.131137725,-0.07925127,-0.08080113,-0.136687173,0.05,-0.103448276,0.024390149,-0.090909053,-0.10256409,-0.008287653,-0.003134588,0.016666643,0.018062511,0.057143757,0,0.073047925,0.034071592,0.021822789,-0.013536389,0.048275862,0.024265203,0.049028852,0.067940564,0.052287503
0.02425,0.059688581,0.107913669,0.051314143,0.080591971,0.801282048,0,-0.006535961,-0.034482759,0.015531729,0.012066822,-0.046666556,-0.00398454,0,0.006920745,-0.05711204,0.020934047,0.040572881,-0.010666388,0.048171653,0,0.025000258,0.02631529,0.499999655,-0.007325857,0,0,0,-0.230295587,0,-0.016973277,0.054944921,-0.068375928,0.043011523,0.0125312,0.018885739,0.045081967,0.011236042,0.057471264,-0.005597015,-0.005987911,0.019417272,0.018099251,0.029412064,0.035398198,0,0.153846098,0.251461988,0.028832873,0.0546875,-0.009090909,-0.006329114,0.040540551,0,0.131034483,-0.010288143,-0.022255311,-0.010478846,-0.004746835,-0.005218729,-0.033846101,-0.060948382,0.026422304,0.006250308,0.004509634,0,-0.125000143,0.500000156,-0.403669732,0.055555216,0.093333405,0.159200551,0.096020759,0.172051345,0.120659187,0.015873016,0.153846154,0.023809433,-0.024999965,0.142857108,0.072424208,0.075471499,0.139344233,-0.035484187,0.018017387,0,0.037558943,-0.034596037,-0.008793793,-0.004288636,0.028508772,0.042353901,0.034827897,0.021868775,0.076604665
-0.000244081,-0.057959184,-0.040178571,-0.046428571,0.06849322,-0.110320233,-0.2,0,-0.035714286,0.007647008,-0.078987195,0.017482684,0.016000618,-0.024999919,0,-0.029714405,0.02050429,-0.01605486,-0.070081418,-0.030638237,-0.044117647,0.024389861,0.025640551,-0.33333318,0.03321018,0,-0.13333335,-0.111111111,0,0,0.015827132,-0.015624745,-0.009174063,0.061855569,0.021039712,0,0.023529412,-0.05,-0.002717391,0.013133208,0.012048197,0.0698422,0.060000527,0.014285681,0.057692209,0.056410256,0.002604115,-0.028037383,0.01829166,-0.051851852,0.018348624,-0.031847134,-0.038961048,0.008,0.073170732,-0.004158022,0.03338434,0.010589815,-0.046104952,0.016789101,0.014330936,-0.007210463,-0.014851468,-0.03105615,0.002806357,-0.2,0.14285733,0,-0.076923006,-0.157894668,0.015243816,0.012485137,-0.035122359,-0.059615296,-0.077205689,0,0,-0.063953317,-0.128205231,0,-0.05519546,-0.001461767,-0.0287767,-0.018394468,-0.013274349,0,0.031673736,-0.001706906,-0.001267329,-0.068044484,-0.039445629,-0.05785112,-0.027176065,-0.003891202,-0.023077105
