KNW,ISDR,DYAI,MITK,PRTG,QUBT,MRKR,LFMD,NEPH,CYTH,WFCF,LIXT,DVAX,CHCI,PALT,AEHL,ALRS,ARR,BCAL,BCML,BEP,EAT,FARM,FKWL,FLEX,FLNT,FLS,FNB,FUN,GILD,HL,IHT,IMAX,KAI,KLIC,KOSS,MTRN,NBIX,NSYS,NTWK,NVS,NWG,ONCY,OXM,QCRH,QUIK,RBCAA,RELX,SJT,SNA,TNL,TSCO,WCN,WEYS,WTW
-0.166666667,0,0.124999953,0,0,0.026666667,0.058823529,-0.199999988,0,0,0.071428664,0,-0.01685389,-0.30555555,2,0,0,0.001068665,0,0,-0.003222383,0.041361183,-0.007475694,0.017142841,0.007462622,0,-0.020741339,-0.025104376,0.038026767,0.031311558,-0.035632602,0.150000104,-0.001282081,-0.021739122,0.032060954,-0.000634573,-0.002439237,-0.006000042,-0.0007868,-0.006849341,-0.008380273,0.070422576,-0.010638327,0.028710133,0.284000203,-0.081632668,0.012935477,-0.005940359,-0.028284195,0.007328836,0.074585824,0.065990065,-0.00938139,-0.005440092,-0.005630287
0,-0.019230881,-0.111111074,0,0,0.006493506,-0.111111111,0,0,0,-0.166666717,0,0.011428615,-0.200000014,-0.111111051,0,0,0,0,0,-0.022628953,-0.073403646,0.005407499,-0.016853917,-0.048677147,0,-0.087718105,-0.066094058,-0.032673055,-0.000379622,0.014302498,0,-0.016688076,-0.054666989,-0.028106554,0.003809699,-0.049307378,-0.012072424,0.011023649,0.058620716,0.032252533,-0.052631473,0,-0.047660111,-0.026479622,-0.029629602,0.013097404,0.002987864,-0.007410005,0.086731617,-0.085347305,0.117856703,-0.005031022,-0.006837896,-0.02170491
0,0,0,0,0,0.038709677,0.1875,0.249999981,0.333333333,0,0,0,0.016949109,0,0,0,0,-0.001067524,0,0,0.009922945,-0.017363063,-0.000768201,0,-0.022246999,0,0.032324315,-0.011029669,0.00972352,0.034737998,0.019976702,0,0.009138404,0.021626931,0.015220685,0,0.009001308,-0.010183241,-0.031152692,0.022801265,-0.015204804,0.011573994,-0.032258047,-0.003606841,0.033599906,0.335877851,-0.010019434,-0.006187247,0.006931466,-0.008456774,-0.017425048,0.013844592,0.024687932,-0.001376484,-0.00064316
0,0,0,0.062500035,0,0.049689441,0,0.100000024,-0.166666667,0,0.160000022,0,-0.083333333,-0.099999991,0,0,0,0,0,0,0.009825284,-0.009939271,-0.029219589,0,-0.010238881,0,-0.002225325,-0.034386842,0.00354768,-0.03375546,0.00460843,-0.086956671,-0.00905565,0.005982495,-0.023987906,-0.004427649,-0.006796792,-0.043209883,-0.008038539,0.085987226,-0.009501132,-0.04576658,0.044444457,-0.045701252,0.00696596,-0.039999981,-0.01730306,-0.019829084,0.031506465,0.001066517,-0.022311225,-0.018644844,-0.003483665,-0.003792049,-0.021879004
0,0,-0.125000028,0,-0.1,0.01183432,-0.157894737,0.090909111,-0.060000017,0,0.068965499,0,-0.024242401,0.111111101,0,0,0,0,0,0.038216525,0.007400878,0.031232355,0.047920766,0,0.066666662,0.001366065,0.01648739,0.102021093,0.014646769,0.024872048,0.003440034,0,-0.015665782,-0.000457522,0.029185836,-0.040660652,0.028656702,0.021505355,0.010534855,-0.017595264,0.008564674,-0.004796215,-0.005319217,0.025604496,0,-0.041666646,0.025249217,0.009879766,-0.021947387,0.009229669,0.055002848,0.061814312,0.012817184,0.016262989,0.013157872
0,0,-0.142857094,0,0,-0.064327485,0.125,-0.1666667,-0.042553174,0,0.032258008,0,0.018633493,0,0,0,0,0.004273055,0,0,0.005965626,0,0.001889636,-0.017142841,-0.017241425,0,0.05853307,-0.02707394,0.017919155,-0.001296829,0.046857112,0,0.013262587,0.004576639,-0.005970295,0,0.010811175,-0.033684178,-0.010425029,-0.029850746,0.013756785,0.033734881,-0.005347555,-0.009246215,0,0.006211153,0.007452769,0.003960091,0.041809853,0.004572631,-0.03050463,-0.042590817,0.021570178,0.010895487,-0.021428573
0,0,0,1.94117644,0.277777778,0.0625,0,-0.050000012,0.333333333,0,0,0,-0.006097584,-0.099999991,0,-0.01086954,0,0,0,0,0.003234078,-0.005408067,-0.006412659,0.040697635,-0.020833303,0,-0.012954444,0.01705517,-0.012224916,0.001298513,0.002183526,0.038095297,0.006544528,-0.025512532,-0.045044775,0,-0.015631436,0.010893183,-0.012155638,0.003076876,-0.005696207,-0.009323906,-0.005376305,-0.018198622,0.018447389,-0.037037043,-0.004824706,0.052204137,-0.030479527,-0.014530856,0.026315848,0.000526357,0.024492981,-0.021893076,0.037491709
0,0,0,0,0,0.029411765,0,0,-0.25,0,0,0,0.067484689,0.055555598,0.374999974,0,-0.005000138,-0.001063319,0,0,-0.012895965,-0.027732715,0.023538322,0,0.014557586,0,-0.026398414,0.002648694,-0.018255563,-0.005372283,-0.0795207,-0.036697302,-0.013003889,0.002805255,-0.020440467,-0.023179018,0.132051889,-0.008620682,0.058244468,0.018404979,-0.00084247,0.028235288,0.021621573,0.012357222,0,-0.038461545,0.007757095,-0.011466296,0.009169439,-0.007461241,0.005016579,0.019468699,-0.037372849,0.000344313,-0.014070934
-0.2,-0.019607853,0.0333333,0,-0.130434783,-0.057142857,0,0,-0.044444426,0,0,-0.661538454,-0.103448234,-0.052631617,0,0,0,0.001064451,0,-0.110429406,0,0.013982451,-0.009272877,0,-0.00662236,0.006821283,-0.046679768,-0.006162589,0.027892686,0.002793806,-0.046153979,0,-0.009222684,-0.058741404,0.046548993,-0.023050839,-0.031377157,0,0.071317837,-0.045180722,0.029679538,-0.016018378,-0.015873007,-0.032394646,-0.018113247,-0.026666641,0.016677348,0.015168505,-0.04906527,0.001252578,0.008874166,-0.008258092,0.002854646,-0.007917264,-0.007135969
0,0,0.032258034,-0.100000024,0,0,0,0.157894776,-0.06976746,0,-0.062499894,1.954545391,0.032051281,-0.166666698,0,0.005494436,-0.095477172,0.003191555,0,0,-0.012520135,0.079426147,-0.011606204,-0.061452523,0.00777771,0,-0.04032049,0.070859023,0.140200657,0.027488722,-0.073200933,0.190476613,0.018617004,0.045566742,0.018404889,0,0.049161759,0.054347827,0.049204075,0,-0.008679725,0.100000061,-0.016129024,0.032508944,0.049192851,0.034246518,0.011356163,0.038233432,-0.018018215,0.067572629,0.063221446,0.059328877,0.012525099,0.030187479,0.024828483
0,0,-0.093750006,0,0,0,-0.111111111,0.227272722,0,0,0,0,0.118012396,0,0.181818074,0,0.129629074,-0.001060278,-0.047619048,0,-0.019294532,-0.011241664,0.018939301,0.011904822,-0.034178685,0,0.039993529,-0.016542621,-0.018069578,0.012834399,0.004016149,0,0.022193222,-0.000473175,-0.17018063,0,0.016709027,0.010309318,-0.022758615,-0.003154586,-0.042458327,-0.008456658,-0.016393434,-0.001409842,0,0,0.05084257,-0.011104038,0.030859053,-0.03030826,-0.0093071,-0.013756036,0.03992112,-0.012125443,0
0,0,-0.103448283,0,0,0.072727273,0,0.07407409,0,0,0.066666546,-0.600000015,-0.144444466,0.200000045,0.36923081,0.005464524,0,-0.001061289,0.075,0.062068939,0.012928073,-0.042376984,-0.044237886,0,0.020548038,0,-0.015300887,-0.014297467,-0.017055591,-0.017669041,-0.062666861,0,-0.042145585,0.003791311,0.02359344,0,-0.000714478,-0.118367329,-0.054340187,-0.009493707,-0.003968275,0.019189691,0.005555515,0.030587763,0,-0.013244976,-0.021668258,-0.026992122,0.00997832,-0.016404548,-0.0375783,-0.012452925,-0.014598286,-0.019434041,-0.017532599
0,0,0.115384624,0,0,-0.011299435,0,0.137930981,0,0,-0.031249947,-0.038461503,0.0974026,-0.166666698,0,0.005434826,0.098360942,0.001062417,0,0,-0.019977667,0.085266821,0.031116304,0,0.032438512,0.001355027,-0.014388369,0.036689599,0.009589171,0.031431765,-0.061166339,0,-0.018666649,0.099149999,0.015957249,0.040249807,0.005362418,0.074074,-0.119402946,0.0031949,0.002078689,-0.002092073,0.016574577,0.078995572,-0.047619182,0.033556991,0.010619186,0.036173645,-0.004806194,0.041783551,0.071041102,0.054476342,0.015912125,0.013560438,0.005191369
0,0,-0.13793101,0,0,0,-0.0625,0,0.25,0,0.032258008,0.2,0.011834365,0.133333439,0,0,-0.074627155,0.003185006,0,0,-0.030010921,0.023371665,0.056582376,-0.029411806,0,0,0.014431324,0.066666238,0.028945933,-0.00598911,-0.001514929,-0.080000176,0.031250002,0.051546442,0.036649448,0,0.017070376,0.015086244,-0.041525404,-0.00636939,-0.004494385,0.008385835,0,0.03554818,0.008461186,0.006493567,0.050134847,-0.001927135,-0.01287953,0.006572466,0.018734213,0.012437179,0.029975654,0.012350166,0.01646229
0,0,0.120000005,-0.111111074,0,0,0,-0.12121208,-0.120000034,0,0.093750029,0,-0.070175482,0,0,0,0,-0.005291527,0,0.006493531,0.03619369,-0.001943856,-0.001427867,-0.030303002,-0.004333706,-0.0067659,0.007154249,-0.050925688,0.001318437,0.011873045,0.009104511,0,-0.026350498,0.00245116,-0.023568997,0,0.012586892,-0.002123191,-0.00972596,-0.009615421,-0.013891516,-0.031185093,-0.038043423,0.0016347,0.018307004,0.038709683,-0.013722384,-0.021244722,0.005708343,-0.023941481,-0.037276584,-0.004016186,-0.017566708,0.023043103,-0.02191178
0,0,0,0,-0.15,0,0.066666667,0.206896512,0.022727312,0,0.142857155,0,0.062893083,0,0,0,0,0,0,0,0.001126474,-0.028237641,0.001787621,0.062500014,-0.002176319,0,0.036903488,-0.008943082,-0.019315144,-0.005078736,0.067669233,0,-0.013531787,0.020782189,0.037930904,0.000667087,0.044544216,0.012766047,0.081249988,-0.01618123,0.000704588,-0.05364799,0.011299353,-0.001632032,0,0.012422306,-0.0182609,-0.009427673,0.028919004,-0.004631209,-0.039235685,-0.051707714,-0.031491943,0.052666268,0.000324665
0,0,0,-0.525000013,0,0,-0.0625,0.142857143,0,0.166666667,0,0,-0.005917182,-0.117647141,0,0,0,0.005319676,0,0,0.003939891,0.026052024,0.002498145,0,0.037077422,0,0.023622057,0.013125307,0.021038541,-0.002112378,-0.043662013,0.043478074,0.026063108,-0.00039909,-0.01162798,0,-0.016859417,-0.01260513,-0.087530925,-0.04605262,-0.002463624,-0.011337891,0.027932985,0.039640028,-0.046441774,-0.024539854,0.003838466,-0.000221462,-0.002363991,0.027022798,0.033315466,0.015507793,0.001377799,-0.021397439,0.040571315
0,0.020000011,-0.071428609,0,-0.058823529,0,-0.066666667,0,0,-0.142857143,0,0.166666667,0.017857212,0,0,0,0,0,0,0,0.002241831,0.015136695,-0.024207842,0,-0.00736061,0,-0.02015332,0.022672169,0.022358721,-0.007585138,0.013254545,0.049999994,-0.016042765,-0.021565636,-0.033613243,0.000666891,0.008742586,0,-0.126696882,-0.027586181,-0.002646121,0.011467913,0,-0.038914843,0.080125295,0.006289281,-0.000293989,-0.00929806,-0.015534475,0.000336963,0.021840508,0.040147511,0.003852502,-0.008359908,-0.004366859
0,0,0,0,0,0,0,0,-0.177777797,0.166666667,0,-0.142857143,0.07017537,0,0,0.005405337,0,0,0,-0.006451638,0.010066792,-0.028859807,0.019336045,0,-0.015889855,0,0.005337696,-0.034837591,-0.006432358,-0.008353902,0.023256138,0.007936666,-0.008152166,-0.032652747,-0.034782569,-0.000666447,0.00166673,-0.025531892,-0.134714952,0.028368767,-0.010788714,-0.065759647,-0.021739083,0.011861345,0.013091019,-0.006249973,-0.005295774,-0.010726363,-0.008023912,-0.012813868,-0.04834566,0.002841771,-0.016995643,-0.015888305,-0.000313274
-0.625,0,0,0,0.25,0,-0.142857143,-0.050000012,-0.054054032,-0.142857143,0,0.166666667,-0.032786803,-0.066666606,0,0,0,0,0,0,0,-0.028231696,-0.006800426,-0.147058819,-0.018299312,0,0.028971617,-0.017227422,-0.034527271,-0.022226341,0.00994308,-0.086614414,-0.028767128,-0.01772183,-0.027027178,0.000666891,0.000998178,0.026200849,0.031137636,-0.037931048,0.005542718,0.004854208,-0.005555627,-0.051334196,0,-0.025157208,-0.032239048,-0.016489728,0.003774781,-0.006148434,-0.035294194,-0.03636362,-0.011991166,-0.028336313,-0.015042299
0,-0.509803927,-0.615384596,0,0,0.011428571,0,0,0.057142833,0,0,0,-0.039548064,0,0,0,0,0,0,0,0.016611918,-0.017329089,-0.024864918,0.172413787,0,0,0.007967984,-0.022537725,-0.020562812,0.001283278,-0.033755276,0,0,0.037801034,-0.01296295,0.033977164,0.017619672,0.102127668,-0.029036006,-0.025089565,-0.020448065,-0.024154429,0,0.013634276,-0.012203857,-0.019354842,0.003056571,-0.000688831,0.069836337,-0.013060674,-0.010531979,0.013232135,0.01524146,0.012207971,0.018453693
0,0,0.099999978,0,0,-0.039548023,-0.083333333,0.052631592,0.351351382,0,0,0,0.005882375,-0.071428563,0,0,0,0,0,0.006493531,0.013615836,-0.035788624,-0.016999074,-0.088235348,-0.012061419,0,0.007905739,-0.023057233,-0.026015974,-0.008604818,0.064046632,0,-0.007052213,-0.00951992,-0.037523318,-0.030927895,0.000653393,0.011583001,0.039473677,0.029411736,0.011980231,-0.002475274,0.011173216,-0.018074725,0,-0.006579008,-0.07373553,0.019075764,0.04017036,-0.011492242,-0.001120592,-0.016203008,-0.009174383,0.016080183,0.019993772
0,-0.679999989,1.72727285,1.63157898,-0.2,0,0.272727273,-0.125,0.2,0,0,0.142857143,0.040935605,0.076923067,0,0,0,0.0042327,0,0,0.015045757,0.052716403,0.015037366,0.096774258,0.015538298,0,-0.001718335,0.044580548,0.018275891,0.002954715,-0.023255981,0,0.002840906,0.02340132,0.003898433,0.228723403,0.015344322,0.001908441,-0.087456823,0.014285701,-0.00914779,0.022332529,-0.027624332,0.00727736,0.017441602,0.059602662,0.032236509,0.01082536,-0.023412498,0.011802174,0.045989805,0.026302689,0.016274169,0.008572236,0.030934176
4.333333333,0.250000042,-0.63333335,0,0.4375,-0.029411765,-0.142857143,0,-0.199999986,-0.333333333,-0.049999989,0.125,0.016853998,-0.285714312,0,0,0,-0.004214859,0,-0.032258065,-0.007411408,-0.037812794,-0.020740536,0,-0.02950819,0,-0.023346331,-0.035146156,-0.01886821,-0.020254048,-0.019607858,0.120689771,-0.02691219,-0.025316207,-0.001941647,-0.166125606,-0.059806833,0.013333366,-0.085750295,-0.031690128,-0.003439687,-0.002427104,-0.005681777,-0.055673598,-0.000714041,-0.012499946,-0.051306543,-0.010040205,0.018289591,-0.022284218,-0.020375163,-0.020359174,-0.015737575,-0.051323876,-0.013666083
0.25,0,0,-0.580000013,0,0,0,-0.142857143,-0.145833313,1,0,0,-0.005524883,0.099999991,0,0,0,0.003175007,0,0,0.006933549,-0.02389842,-0.006807894,0,-0.003378298,-0.001362412,-0.021759158,0.013009536,-0.015009212,0.012779619,0.012857271,0,-0.004366773,0.025135683,-0.013618761,-0.027254914,0.011286139,-0.050751874,-0.020689668,-0.025454573,-0.006176011,-0.004866339,0,-0.025202661,-0.005003339,-0.006329172,0.002015581,0.000225315,0.017475287,-0.006054165,-0.010422374,0.009535529,0.000841802,0.0068916,0.019879518
0,0,0.272727285,0,0,0.072727273,0,0.166666667,-0.121951214,0,0.184210522,0.111111111,-0.055555556,0.181818245,0,0.010752774,0,0.00632822,0,0,0.036686464,-0.005984528,0.007616031,0,0.015819215,0.023192389,0.042215107,0.004370348,-0.011905056,-0.002598075,-0.014104504,0,0.030701759,0.00572177,0.013806792,-0.098065157,0.009806941,0.049504949,0.046478863,0.059701508,0.009870008,0.022005021,0.022857092,0.025392821,0.005746642,0,0.013409234,0.004732262,0.032931863,0.003224614,0.032705257,0.013562596,0.005605148,0.028405081,0.002953332
0,0,1.071428503,-0.047619004,-0.304347826,0,0,0,0,0,0,-0.1,0.005882375,-0.076923132,0,-0.010638382,0,-0.00524071,0,0,0.0098093,0.046524214,-0.009070358,-0.005882347,0.021134561,0,0.023371172,0.035683163,0.009638905,-0.010046388,0.030043195,0,0.009929034,-0.012596766,0.00583657,0.0539941,0.009712051,0.005660327,0.014804864,0.00352114,0.013936898,0.038277397,-0.005586552,0.030616342,-0.064285518,0,0.011247166,0.023547536,-0.052398824,0.017678696,0.037573501,0.026045566,0.003344623,0.054162786,0.018551264
0,-0.5,-0.586206894,0.049999952,0.875,0.016949153,0,0,0.277777765,0,0,0,-0.040935716,0.083333398,0,0,0,-0.009484083,0,0,-0.012270134,-0.010460312,-0.006102152,-0.112426066,-0.028322481,0,-0.029813787,-0.014285374,0.002386585,-0.009960611,-0.025000173,0,0.015449457,-0.034979402,-0.005802702,0.049824367,-0.028192612,-0.030018734,0.034482789,0.028070149,-0.006783404,0.006912517,-0.005617937,-0.001747212,0.01908407,-0.025477683,-0.030749347,0.003725127,0.006635186,0.000526115,-0.002586261,-0.007452684,0.008610859,0.008246292,-0.004914732
-0.05,0,0.250000078,1.285714306,-0.333333333,0,0,-0.085714272,-0.130434815,0,-0.111111119,0.133333312,0.006097584,1.84615367,0,-0.010752663,0,0,0,0,-0.028467766,0.03911244,-0.018419161,0,-0.050448442,0,-0.019678751,0.028132917,-0.007618961,-0.04555809,-0.019943178,0.153846241,-0.012448154,0.000853092,0.013618662,0,-0.008191054,0.013539593,-0.062820543,0.006825965,-0.013659404,-0.009153416,0.016949143,0.050328346,0.011235827,-0.019607847,0.024974945,-0.017900279,-0.032714222,0.004033784,0.011929091,0.04082603,0.000275698,-0.025165169,0.00058104
0.105263158,2.000000336,0,0.04166669,0,0,0,0,-0.049999979,0,0,0.333333396,0,0.97297309,0,0,0,0,0,0.026666641,-0.043153739,-0.004578035,-0.014073239,-0.019999981,0.0247934,0,-0.072807551,0.050580338,-0.00719791,0.021877434,-0.053778944,0,0.002801118,0.025564433,-0.028790659,-0.026069469,-0.029593879,0.108778663,-0.001367955,0.006779687,0.003097728,0.011547368,-0.011111142,0.039999761,0.038518514,-0.006666638,0.031280524,-0.01822604,-0.012872403,0.026375577,0.010763642,0.017583357,0.005231218,0.022265261,-0.017131222
0,-0.333333408,0,0,0,0.055555556,-0.416666667,0.062500014,0.052631555,0,0,-0.044117674,-0.084848462,0.123287597,0,0,0,0.005319676,0,-0.006493469,0.037861748,-0.027082001,-0.028152489,0.156462595,-0.029953961,0,-0.051794415,-0.04814514,-0.019816182,-0.027248065,-0.112135043,0,-0.012569787,-0.036975701,-0.005929148,-0.00411824,-0.067021355,0.024096363,-0.028767128,0.006733968,-0.031062599,-0.06849309,0,-0.019230708,-0.019258252,-0.140939619,-0.043103221,-0.04754346,-0.006903478,-0.006296813,-0.039046455,-0.002658189,-0.051766679,-0.083333542,-0.025997103
-0.047619048,1.399999785,-0.1333334,0,0,0,0.285714286,0,0,0,0,0,-0.026490103,-0.085365817,0,0,0,-0.003174894,0,0.00653591,0.000536456,-0.009979167,-0.007343807,-0.117647084,-0.01425167,0,-0.001932124,0.04892172,-0.008875872,-0.042616985,0.069203919,0,-0.007072163,0.036238055,-0.003975938,0.02756738,0.005701473,-0.035294125,0.028208717,-0.020066903,0.000749902,0.004902014,-0.016853924,-0.004493412,0.016000092,-0.007812466,0.038371544,-0.002377401,-0.013645734,-0.006679136,0.049604145,-0.031542008,-0.010687587,-0.025137445,-0.00090989
0,-0.583333296,0,0,-0.15,-0.073684211,-0.111111111,-0.264705903,0,0,0,0.153846154,-0.081632641,-0.173333304,0,0,0,0.003185006,0,0,-0.006970666,0.028116575,-0.030415176,0.199999968,0.028915586,-0.013333333,-0.077342656,0.061660381,0.055224131,-0.016300977,-0.142394552,-0.046666703,0.005698,0.029142259,0.01397204,0.005365411,0,0.010453035,-0.024691335,0.006825965,-0.008804792,0.075609709,-0.017142848,-0.004513795,-0.033643556,-0.01574807,0.025064391,0.017155521,0.015922665,0.004137676,0.033182278,0.01559661,0.040875899,0.038502271,-0.005160916
0,-0.100000047,0,-0.480000019,0,0,0,0.4,-0.049999979,0,0,0,0.029629601,-0.290322623,0,0,0.032258028,0.001058373,0,0,0,-0.033539541,0.009750001,-0.083333322,-0.056206019,0.005405392,-0.083349151,-0.017870703,0.037717891,-0.008073184,-0.158490548,0,-0.045325804,-0.046116214,-0.021653619,0,-0.086545904,-0.034482807,-0.021097059,-0.077966076,-0.003969062,-0.036281171,-0.034883702,-0.051937101,0,-0.087999998,-0.042319946,-0.018974206,-0.047533627,-0.00291884,-0.040875368,-0.013776389,-0.014305602,0.02482944,-0.047604471
0,0.666666941,0.38461549,0,0,-0.005681818,-0.25,-0.257142884,-0.184210556,0,-0.099999977,-0.320000013,-0.035971224,-0.159090916,0,0,0,0.001056914,0,0,-0.008098987,0.023093019,0.095298039,-0.036363602,-0.004962792,-0.0013441,0.059197327,0.029568266,0.029986158,0.002784378,-0.035874472,0,-0.016320424,0.031806882,0.01207232,0,0.017790915,0.023214307,0,0.069852925,0.015749679,0.017764597,0.024096332,0.083477861,0.006666837,0.035087746,0.003928062,0.010506118,-0.000268977,-0.005855125,0.008624443,0.01144986,0.012521259,0.060737106,0.026273566
0,-0.533333345,-0.277777833,0,0,0.034285714,0,0.115384693,0.129032274,0,0.111111083,0,-0.037313434,0.405405492,0,0.016304365,0,-0.004224327,0,-0.025974002,-0.007621574,-0.008398674,-0.004216201,0,0.038653291,0,0.02710883,0.044182232,0.011027814,0.047415959,0.032558273,0,-0.027149367,-0.015618819,-0.015904558,-0.058706043,-0.037805225,-0.020942388,-0.012931056,-0.013745691,0,-0.007108945,-0.04705878,0.039326192,0.000735964,-0.016949194,0.013694245,0.000945184,0.011871552,0,-0.003018143,0.009282601,0.009274947,0.002503087,0.018108101
0,0,0.230769248,0.038461618,0,-0.027624309,-0.333333333,0.103448256,0.114285666,0,-0.374999991,0.274509828,-0.062015447,0.038461501,0,0,0,0.004242247,0,0,0.012616884,-0.044997241,-0.027713584,0.006289302,0.013205299,0,0.014439902,0.008463123,0.002617896,-0.018760437,0.076576313,-0.006992772,0.049612431,0.030062711,-0.004040298,0,-0.002112105,-0.021390438,-0.068413362,-0.003484334,0.021483135,0.031026194,0.012345651,-0.038610048,0.02867623,0.034482726,0.013187564,0.014164301,0.012267175,-0.002771412,-0.028758673,-0.021086034,0.007240262,-0.01092373,0.038945067
-0.2,0,-0.187500012,-0.185185222,0,0.022727273,0.25,-0.062500014,-0.051282032,0,0.519999995,-0.061538476,-0.041322313,-0.166666635,0,0,0,0,0,0,-0.005416714,-0.007760639,-0.048297802,0,-0.024881528,0,-0.084558609,-0.037063506,-0.015230567,-0.006026418,-0.08368194,0,-0.017725242,-0.040535054,-0.032454431,0,-0.065198769,-0.020036368,-0.054687484,-0.041958068,-0.016825192,-0.113425763,0.03048783,-0.008835336,-0.010007049,0.058333422,-0.038095261,-0.010707485,-0.02687008,-0.035434787,-0.044155303,-0.021310879,-0.011611563,-0.017040372,-0.063459287
0,0,0.076923121,0.136363643,0,0.111111111,0,0.166666667,0,-0.5,-0.315789478,0.065573787,0.112068896,-0.066666677,0,0,0,-0.005280125,0,0,-0.015250647,0.016759814,0.075707142,0.03124997,-0.020656058,0,0.048707927,0.068991058,0.007512046,0.041814729,0.034246487,0,-0.016541373,0.038022554,-0.006289196,0.055280562,0.038496125,0.009293627,-0.023140552,-0.014598526,0.000930198,-0.075718202,-0.076923113,0.02957819,-0.025270918,-0.086614221,0.056765965,-0.03129438,-0.025446932,-0.006663449,-0.004348355,0.027394488,0.034964446,0.077367874,0.00850931
0,0.714285412,0.071428609,0,0,0,0,0,-0.108108065,0,0.46153847,0,-0.108527105,0.023809501,0,0,0.006289966,-0.009554106,0,0,-0.067478207,0.007142606,-0.11368897,0,-0.059553349,-0.030955559,-0.095640499,-0.022418717,-0.030701701,-0.058198054,0.099337501,0,-0.042813415,-0.06349164,-0.023206833,0.089993021,-0.059747121,-0.084714559,0.005076178,-0.014814801,-0.019698983,-0.132768274,0.012820549,-0.037386656,-0.014073853,-0.034482726,-0.091821281,-0.042992388,0.005833226,-0.042784703,-0.078602533,-0.048997269,-0.032972599,-0.004469764,-0.014062521
-0.25,0,0,0,-0.058823529,0,0,0,0,0,0,0,-0.017391288,0.023255792,0,0,0,0.002143858,0,0.006666692,0.026097048,0.092744365,0.134816738,-0.090909078,0.010554034,0,-0.015417899,0.216122376,0.008597038,0.005114178,0.074297722,0.077464807,0.071884951,0.048239919,0.034557201,0.041281582,0.168367279,-0.022132729,-0.020202001,-0.112781953,0.007203912,0.140065071,0.018987331,0.086263575,0.051840295,-0.035714312,0.027614806,0.026903385,0.016294468,0.032954802,-0.014810197,0.086029144,0.048071639,0.180485268,0.020285282
0,-0.333333296,-0.0666667,1,0,0,0.2,-0.142857143,0.121212067,0,-0.157894779,0,-0.026548689,0.068181832,0,0,0,-0.01069498,0,0.006622478,0.03063607,0.040439554,0.034601983,0.066666683,0.050913872,0,0.110719127,0,0.031853114,-0.015052014,0.039251926,0,0.022354709,0.042703223,0.045929187,-0.159171519,0.01905526,0.113168662,0.089347073,0.016949136,-0.000188557,0.217142859,0.037267061,0.062852538,0.046429093,0.138888852,0.052737574,0.087988464,0.048912053,0.071507039,0.030667046,-0.006399135,0.029066376,-0.087221636,-0.012115552
0,0.250000042,0,-0.580000013,-0.1875,0,-0.333333333,0,0.216216244,0,0,0,0.118181836,-0.021276576,-0.213483106,-0.016042798,0,0.001080561,0,0,0.04935583,-0.095009818,-0.070977333,0,-0.062111848,0.006944444,-0.020404177,-0.133142896,-0.020869742,-0.037666736,0.09712209,0,-0.051020393,-0.010735864,-0.001996006,0,-0.052590783,-0.072088702,-0.083596246,-0.150000016,-0.009412435,-0.075117239,-0.017964062,-0.06621797,-0.037542722,-0.040650342,-0.126994146,-0.036801354,0.016322524,-0.019507116,-0.07642919,-0.037086463,-0.039906327,-0.066110939,-0.02358491
0,-0.600000013,0,0.333333381,0.153846154,0,0.25,-0.099999984,-0.044444426,0,0,0.076923077,-0.048780518,-0.130434805,0,0.005434826,0,0,0,0,-0.008018302,-0.030752944,0.028799957,-0.062500014,0.003973584,0,-0.03281872,0.021094231,-0.022646305,-0.000447567,-0.039343862,-0.117647275,-0.00614446,-0.014469406,-0.042000156,0.161154176,-0.050986868,-0.017928317,0.067125623,-0.019607825,0.023755298,-0.055837627,-0.018292673,0.004171545,0,-0.025423733,-0.03472203,-0.025000169,0.008156111,0.002966632,-0.020215006,0.008533372,-0.078272827,0.004759078,-0.002576504
0.333333333,0,0,0.071428609,0,0,0.4,0.037037001,-0.093023313,0,0,0,0.051282085,-0.049999953,0,0,0,0,0,0.006578973,0.003233246,-0.030634778,0.00233293,0.066666683,-0.02242752,0,-0.009139515,0.036152327,0,0.04475272,-0.05631414,0,0.009273635,-0.000815865,-0.03757804,-0.030303186,-0.058058666,-0.006085139,-0.058064463,-0.039999962,0.011694799,0.037634318,-0.012422395,-0.042673927,0,-0.052173921,0.098446948,-0.001209352,-0.01390635,-0.016008255,-0.023210617,0.001143612,-0.022547504,-0.028419134,-0.006780735
-0.25,1.500000084,0,0,-0.066666667,-0.05,0,-0.142857094,0.02564107,0,-0.124999976,0,0.040650406,-0.184210524,0.271428506,-0.027027018,0,-0.016198107,0,0,0.023093268,0.007900789,0.005042628,0,0.016194461,0,0.005937066,0.001246289,-0.009086934,0.007710602,0.001808326,-0.111111144,0.003062784,0,0.004338169,0,-0.080036919,0.01836728,0.053082181,0.026041666,0.014311683,0.085492284,-0.025157178,0.011045377,0,-0.064220215,0.007239434,0.018164076,0.017691981,0.004420965,0.011221491,0.033576904,0.028759731,0.021024045,0.036736023
