ATER,MBRX,TECX,HOLO,MNPR,DRUG,SEZL,DAVE,LUNR,APLT,DNTH,PI,BBW,EML,JANX,CWST,GEHC,ESGR,AVA,FSI,CHWY,ACLS,AITR,ALCY,AQU,ATMV,AY,CBRG,CLRC,CSLM,DUET,ENV,ESHA,FORL,GDST,IPXX,IROH,IVCP,LATG,MARX,MNTN,NVAC,PLAO,RENE,RFAC,SKGR,SVII,TGAA,THCP,TLGY,VMCA,YOTA
0.013559309,-0.003164554,-0.00444444,0.08018872,0,0.034790288,0.093386691,0.058823542,0.031088116,0.192771091,0.023016148,0.018348006,0.00967983,0.042862239,-0.015280162,0.008963349,0.023956391,-0.001846173,-0.008853997,0,-0.025392953,0.07660189,0,-0.000463617,0,0,0,0,0,0.001774579,0.008100824,0.002263897,0,0.000456631,0,-0.000938108,0.000494966,0,0,0.001836502,0,0,-0.007731972,0,0.000898493,-0.000446753,0,0,0,0,0.001656355,0
-0.036789262,-0.279365107,-0.008370514,-0.074235842,-0.010000025,-0.008620682,-0.119368883,-0.042629241,-0.050251268,-0.047138082,-0.059435877,-0.092723898,-0.023598867,-0.022758154,0.021182282,-0.01226339,-0.014533803,0.005702855,0.011230184,0,-0.038461551,-0.10708349,0.000961561,0,0,0.000901734,0.00180991,-0.000977749,0,-0.00088576,0,-0.000645384,-0.005671027,0,0,0.000938989,0.001484448,0,0,-0.003666358,0,0,0.00043291,0,0,0.000446952,-0.000448355,0,-0.000951497,0,0,0
-0.038194489,0.140969135,-0.034890311,-0.051886746,0.001443035,0.008695644,0.001038715,-0.043234732,-0.063492066,0.040636047,-0.018564814,-0.035842844,-0.038897236,-0.038234284,-0.06512303,0.030990303,0.000479627,0.002023,0.000504807,-0.009900981,-0.04043013,-0.057525243,-0.000960637,0.00185533,0.004117116,0,0.000451682,0,0,0.00177309,0,-0.000322901,0,0.00410772,0,0.000938108,0,0.003652965,0.001746765,0,0.002666643,0,0.000432723,0,0,-0.00089359,0.000448556,0,0.000952403,0,-0.003481285,0.00449238
-0.025270734,-0.069498006,-0.037317749,0.012437858,-0.121037485,-0.067241338,-0.043450046,-0.081819557,-0.056497189,0.020373576,0.031647903,-0.012056787,-0.020432237,-0.037585866,-0.039473654,-0.034420608,-0.023010615,-0.015661788,-0.047426869,-0.060000002,0.002241199,0.027743787,0.000961561,-0.000925947,0,0.000900836,-0.00722347,-0.005249579,0.000866571,-0.002566397,0.010714276,0.000161533,0.002851686,-0.000454556,0.001782487,0,-0.000494082,0.003639669,0,0,0,0,0.003460204,0,0.000897601,0.00089439,0,-0.001771435,-0.001902993,0,0.002620064,0.001788864
0.018518501,-0.087136942,0.024227717,-0.093366118,-0.031147551,-0.001848405,0.061694957,0.020601673,0.046407178,0.014974987,-0.004583959,0.018814443,-0.007621361,0.036425131,-0.008863766,0.001473058,0.000368086,0.005345104,0.010858047,0.010638288,0.021019647,-0.019216677,0,0,0,0,0.005002302,0.006261153,0,0,-0.011484109,0.000645905,0,0.000454763,0,-0.000937229,-0.000494327,0,0,0.005519818,0,0.013043445,-0.011206906,0,-0.001793678,0.000893676,0.000896882,0,0.003813152,0,0,0.002678548
0.018181801,0,-0.045535214,-0.07588075,-0.018612464,0,0.006641081,0.008010253,-0.018597946,0.016393427,-0.086078652,-0.012691613,-0.010913519,-0.01702903,-0.043631451,0.009805844,-0.02710002,-0.01471364,0.002357877,-0.042105224,-0.026719256,-0.041985445,-0.000960637,0.001853611,0,0.002250277,0.000452499,0,0.000865821,0,0.000893676,0,0,0.000909112,0,0,0.000989142,0,0,0.002744715,-0.001329733,0,0,0,0.000898493,0,0.000896078,0,-0.001899288,0,0,-0.000890407
0.089285716,-0.002272779,0.016109061,-0.043988297,-0.051724169,0,0.351179909,0.016528941,0.0612245,0.040322582,0.03643413,0.073228853,0.001634692,0.01363807,0.034003988,0.008545322,0.037559913,0.005176451,-0.005750063,0.043956001,0.066606728,0.118328803,0,0,0,0,0,0,0,0.004347421,0,0.000645427,0.004739354,0,0,0.000469054,0.00197633,-0.00362647,0,-0.001824859,0.000443863,0,0,0.000881854,0,-0.000803556,0,0.006211153,0,0,0,0
0.131147574,0.029612783,-0.016463443,-0.055214745,-0.196363622,0.032407375,0.093051678,-0.045340803,-0.005494566,-0.037209268,0.028421849,0.010362649,0.018359806,-0.002545443,-0.017265033,-0.006162135,0.013119556,0.00280897,0,0.021052675,0.004641295,-0.020552126,0,0,0,0,0,0.002666643,-0.000865072,0.001766825,0,0.000322536,-0.003773581,0,0.0017794,-0.000468834,-0.001972432,0.004549608,0,0.004570402,0,0,0,0,0,0.000804202,0,0,0.001902902,0,0,0
-0.133333343,-0.004424775,0.013639258,-0.051948004,0.06561085,-0.013452902,0.016751111,0.002620371,0.02762435,-0.061191644,-0.03745457,0.005194797,0.019230828,0.051768139,0.020635746,-0.009106786,-0.012350105,-0.007158381,-0.007886415,0.082474146,-0.002939928,-0.011914323,0,-0.000925091,0,0,0.000452294,0,0,0.000881854,0,-0.001289667,0,0,-0.003552394,0,0.000988165,-0.002717367,0,0,-0.001774663,0.012875586,0.010462065,0,0,0,0,-0.004409188,0,0,0,0
0.040133741,0.044444402,-0.007951135,0.092465744,0.027600873,-0.045454609,0.068519775,0.140150305,-0.013440847,0.054888538,0,0.030610287,0.016902527,0.014558061,0.041256891,0.011145868,0.02185256,0.003761794,0.001854788,0,0.040016882,0.013767718,0.000961561,-0.000925947,-0.004100235,-0.003143228,0.000226002,0,0,0,0,0.000645697,-0.000946991,0,0,0.001500919,0.000493595,0,0,0,0.003466627,0,-0.003451248,0,0,-0.001517875,-0.000895276,0,0,0,0.0034844,-0.004456345
-0.035369742,0.06382983,-0.009864356,-0.087774284,-0.057851281,-0.038095203,-0.042144396,0.02521482,-0.021798409,-0.037398377,0.076690621,-0.00578598,0.010436743,-0.015715784,0.054053989,0.001450411,-0.008316466,0.00515301,-0.002380327,0.019047715,0.035236894,-0.021658107,0.000960637,0.001853611,0,0,-0.001129926,0,0,0,0.000892878,0.016292923,0,0,0,0.001311347,0,0,0.001743636,0.001819878,8.86E-05,0,0.004329021,0.001762071,0,0.00411343,-0.000896078,0,0,0,-0.000868075,0.00805731
0.016666651,-0.107999992,0.052303872,0,0.039473647,0.019801962,0.023526486,0.007546128,0.130919231,0,0.045964894,0.051277131,0.043993939,-0.000694153,0.033607228,0.01747608,0.021924066,-0.004194519,0.005567314,0.238317741,0.035993744,0.061241153,-0.000959715,0.000925002,0.006404363,0,0.001357411,0,0,-0.003524226,-0.000892081,-0.001587277,0,-0.000908286,0,-0.000935386,-0.000493351,0,0,-0.004541343,0,0,-0.004310361,0,0,-0.002582624,0.000896882,0,0,0,0,-0.008881028
-0.090163889,0.09417042,0.007100642,0.003436423,-0.016877622,0.038835031,-0.001371064,0.00416093,-0.024630519,-0.011824353,-0.03555852,-0.010640889,0.018321729,0.018756478,-0.004816974,-0.002467209,-0.005861665,0.0006552,0.007909286,0.06415088,0.023413929,-0.012823801,0,-0.000924147,0,0,0,0,0,0.001768303,0,-0.003974563,0.000947889,0,0,0.001872613,9.87E-05,0,0,0,0,0,0,-0.000879528,0,-0.000892878,0.001792156,0,-0.002848978,0,0,0.004480304
0.009008957,-0.016393427,-0.009988253,0.428082181,0.02145931,-0.046729037,0.049830446,0.044198852,0.073232313,0.005128241,-0.00313044,0.012931218,0.009715673,0.03239007,0.05082281,0.006849254,0.009315958,0.006547991,0.013340365,0.085106388,0.006273065,0.005369318,0,0.001850093,-0.00727272,0.002702679,-0.000451799,-0.008865198,0,-0.007060894,0,0.001755735,-0.000946991,0,0,0,0.000888439,0,0,0,0.00177152,-0.016949136,0,0.000880302,0,0.000893676,0,0,0.000952403,0,0,-0.000892081
0.017857126,0.070833263,-0.00949554,0.107913621,0.042016765,-0.009803912,-0.018309137,-0.019047551,0.334117665,0.001700638,0.011165377,-0.032529234,-0.012116898,-0.040620919,0.034546293,0.001606253,-0.019277883,-0.003996185,-0.005420828,-0.045751591,-0.022002214,-0.032130208,0,-0.000923382,0.010989,-0.001796986,0.001356183,0,0,0,0,0.000637363,0,0,-0.000891286,-0.001401812,0.000986122,0,0,0.004105846,-0.001768387,0,0,0.001759055,0.001795288,0.001785755,-0.00178895,0,0,0.004351627,0,0
0.042105308,-0.009727571,-0.026363123,0.136363665,0.040322542,0.019801962,0.022568802,0.035328951,-0.051146377,0.056027153,-0.015527911,0.044217478,0.035353589,0.025817557,-0.000445161,-0.003678892,0.006433177,-0.001119636,0.011419737,-0.020548007,0.016122996,0.028924884,0.000960637,0.002772707,0,0,0.003160257,0.006261153,0,0.002666643,0.001785755,0.000477748,-0.002843577,-0.000454556,0,0,-0.00098515,0,0,-0.002726009,0,0,0,-0.000877983,0,-0.001782572,0.003225829,0,-0.001902993,0,0,0.000892878
-0.010101,-0.049115912,0.058461585,0.321904773,0.06976747,0,-0.025979055,0.000781422,-0.011152405,-0.099678442,-0.031896243,-0.037484892,-0.016724789,-0.008389262,-0.015590217,-0.00350315,-0.001302091,0.006009443,-0.01488329,0.013986085,-0.028413301,-0.049909214,0,-0.003686632,0,0,0.000450055,-0.007111104,0,0.002659635,0,-0.00047752,0.002851686,0.000454763,0,-0.000467956,0,0.0090826,0,-0.003826949,0.00079715,0,0,0,0.007168452,0.001785755,0.00464452,0,0,-0.00259963,0,0.001784077
0.030612215,-0.012396682,0.058139532,-0.180115272,-0.068840601,-0.019417458,0.006530306,0.026548686,-0.015037669,0.030357157,0.024619782,0.03307458,0.018072298,0.052115092,0.038913968,0.017577183,0.0048595,0.010863876,0.013284765,0.034482725,0.014052444,0.039876229,0,0.000462457,0,0,-0.001349473,0,0,0,0.001782487,0.003184726,0,0.000909112,0,0,0,-0.007200713,0,0,0.000885054,0,-0.000865821,0.000878755,0,0,-0.005156522,0,0,0,-0.001737659,0.006233362
0.029702942,0.06694554,0.020329611,-0.105448137,0.019455235,0.34653468,-0.054326561,0.011156249,0.001908441,0.029462752,0.052296872,-0.007148519,0.004176848,-0.02315855,0.010235219,0.004481824,-0.003420629,-0.006031847,0.00514131,0.060000022,-0.033333381,-0.038697234,0,0.00323632,-0.004529003,0.000900111,0.0036036,0.006266759,0,-0.002652581,0,-0.003015851,0.000947889,0,0.000892081,0,-0.000986216,0,0.000870342,0,-0.000795811,0,-0.000866571,-0.000877983,0,0,-0.001787266,-0.002657195,0,-0.001737659,0,-0.002654844
-0.025641002,-0.03137252,0.01507812,-0.168958764,-0.083969389,-0.110294099,0.091089406,-0.062186547,-0.070476169,0.033670001,-0.038616572,0.01329233,-0.01490469,-0.007244031,-0.026298798,-0.015802236,-0.000946789,0.005021116,-0.021739092,0.050314416,0.001937278,0.009836012,0.000959715,-0.00276504,0.007279338,-0.000449651,-0.000897687,0,0,0,0.0017794,0.000636795,0.000473405,-0.000908286,0,0,9.87E-05,0,0,0,0.001769868,0,0,0.000878755,0,0.000891201,-0.000895276,0,0,0,0,-0.006211237
-0.055921078,0.016194316,0.00530506,-0.177304964,-0.058333375,-0.0909091,-0.015378779,-0.040641722,-0.043032794,0.021172658,-0.008382807,-0.007773586,-0.019352542,0.00298508,-0.021253025,0.008972465,-0.00568657,-0.002268193,0.003398721,0.013473077,0.110595462,-0.016774898,0,0.000184829,0,0,0.00134774,-0.005338031,0,0,0,-0.00063639,0.001893086,0.000454556,0,0,-9.87E-05,0,0,0,-0.002473488,0,0,-0.000877983,-0.008896746,0,0,0,0,0,0.003220249,-0.004464303
0.031358939,0.01195218,0.002638482,0.005747121,0.04867252,-0.05454551,0.026775377,0.03985508,0.032119934,-0.03030304,0.013385033,0.017872433,0.157516948,-0.009589914,0.009726313,-0.001123306,0.001787222,0.003317821,-0.006513809,0.008862621,-0.000696328,0.004219471,0.000958703,-0.000184795,0,0,-0.000897284,0,0,0,0,-0.00366183,-0.003306551,-0.000454349,0,-0.000936351,0.000987189,0.000906639,0,0.001554944,0.000708499,0,0,0,0,0.000445246,0,0,0,0,-0.001735096,0.001345322
0.010135125,0.003937004,0.010526356,0.185714313,0.008438912,0.019230752,0.020831764,0.007772637,0.031120252,0.042763196,0.002085487,0.010823831,0.034718004,0.005342232,0.052419359,0.010776886,0.008801116,-0.001837128,0.013375251,0.001464162,-0.005226534,-0.001370127,0,0.005545325,0,0,-0.020655635,0.006261153,0,0,0,0.002716494,0.000947889,0,0,0,0,0,0,0,-0.002920353,0,0,0,0.004488262,0.001335144,0,0,0,0,0,0.005821727
0.040133741,-0.03137252,0,-0.05542169,-0.008368292,0.023584997,-0.039345231,0.015691494,0.046277672,-0.07570978,-0.040929598,-0.032004787,0.003295405,-0.009299259,-0.041932764,-0.028833679,-0.000235754,-0.009754579,0.011387227,-0.029239807,-0.019614693,-0.07582549,0.000957876,-0.004595606,0,0.000449853,0.001375547,-0.002666643,0,0.00177309,0,0.00127493,0.002840884,0,0,0.000937229,-0.000986216,0,0.000869585,0.000456631,0.000266287,0,0.000433661,0,0,0.002666643,0,0,0,0,-0.001477379,-0.003561885
0.028938957,-0.024291475,-0.001562536,-0.107142875,0.029535939,0.003686588,0.026591359,-0.03482582,0.015384693,-0.027303809,0.007233301,0.013888855,0.004180334,0.006369445,-0.01199727,0.004677784,0.032429244,-0.008735541,0.00153525,-0.046686739,-0.030010724,-0.01019397,0,0,0,0,-0.000457886,0.002673773,0,0,0.005328549,0.000636592,0,0,0,0.002808964,0,0,0,0,0,0,0,0,-0.00089359,-0.000443273,0.003584226,0,0,0,0,0
-0.012499988,0.033194988,-0.046948337,-0.068571431,-0.004098357,0.092745704,0.028879713,-0.018719545,-0.034090966,0.024561465,0.004667833,0.001454755,-0.026464447,0.002664887,-0.017090221,-0.005131138,-0.002969756,-0.000125027,-0.004854334,0.036334917,-0.03646408,0.007299227,0,0.001846764,0,0,0.001832383,0,0,0.00353982,0,-0.000318124,0,0.000909112,0,0,-0.000987189,0,0,0,0.000887247,0,0.00130042,0.001757426,0.003130577,-0.000443385,0,0,0,0.001740684,0.004786798,0
0.107594907,-0.036144544,0.004926117,-0.092024526,-0.016460889,-0.042016865,-0.08362872,-0.049212023,-0.011764695,-0.023972661,-0.048606102,-0.051386064,-0.04337208,-0.011295686,-0.056051265,-0.010983705,-0.025203397,-0.004188012,-0.013863951,-0.024390221,0.001146815,-0.03732375,0,0,0,0,-0.000914516,0,0,0,-0.005300306,-0.00063639,0,0,0,-0.000466864,0.000494082,0,0,0,0.008865282,0,0.000865821,0.001754426,0.00133744,0.000887247,0.000446439,0,0,0,0,0
0.014285701,-0.016666749,-0.038126402,0.040540501,0.004184096,0.052631634,0.047998752,-0.029368954,0.0952381,0.01052639,0.046205842,0.099215233,-0.003831384,-0.006384426,0.014299568,0.017576047,0.000352643,0.000533593,-0.003384563,0.009374991,0.007254625,0.005980555,0,0.000645158,0,0,0,0.000888909,0,0,0,-0.000477672,0,0,0,0.000467082,0,0,0,0.005933413,0.000878755,0,0.000864989,-0.000875677,0,-0.001241129,0.00044624,0,0,0,-0.004763993,0
-0.014084494,0.004237284,-0.009060014,-0.035714253,0.020833313,0.029999911,0.004218437,0,0.052536225,-0.098090284,-0.001795373,0.040515415,-0.041025662,-0.000338188,0.087694196,-0.001708269,0.005051695,0.000878317,0.009143216,-0.003095972,0.060272942,0.000717504,0.00095696,-0.00101323,0,0,0.000915353,0,0,0,0,-0.00015926,-0.006609981,0,0,0,0.000493838,0,0,0.002722299,-0.005267815,0.024999996,0.000864324,0,0,-0.000532537,0.000446041,0,0,0,0.003046114,-0.011617441
-0.065714291,0.012658317,0,-0.033670082,-0.020408143,-0.033171433,0.050408832,0.014379854,-0.030981038,0.002887366,-0.008273365,0.007586749,-0.004344892,-0.005412715,-0.039762771,-0.00418293,0.019170068,0.003447538,-0.021485939,-0.006211174,0.081158402,0.039946754,0,-0.000553159,0,0,0.000914428,0,0,0,0,-0.001911724,0.004752779,-0.000908286,0,0,-0.000987189,0,-0.00086883,0,0,-0.023549258,-0.000863578,0.000438222,0.000890492,0,-0.000445842,0,0,-0.00086883,0,0
0.029051997,0.012499988,0,-0.083623617,0.645833288,0.046025059,0.065914417,0.035440069,0.012433338,-0.063339716,0.008705106,0.019433118,0.049681084,0.041156497,0.064516123,0.01584729,0.003096647,0.001749063,-0.004497306,0.007812455,0.023148174,-0.019107677,0.001911998,0.00092253,-0.006323369,0.000899301,0.00045684,0,0,-0.005291042,0,0.001117314,0,0,0,0,0,0.000452909,0,-0.004524904,-0.001765181,0.006029341,0.000864324,0.00043803,-0.0008897,0.001776155,0,0,0,-0.000869585,-0.002169164,0
-0.034175337,0,0.027999987,-0.091254753,-0.022784848,0.019999981,0.007034725,0.031089564,0.075438653,0.002049129,0.041352019,0.009721356,-0.011192849,0.027768653,0.07479045,0.015506004,-0.006288537,0.000467664,0.024182828,0.051162854,0.033613413,0.036951506,0,0,0,0,0.001369894,0,0,0,0,-0.001594424,-0.001892101,0,0,0,0.000395228,-0.000452704,0,0,-0.001768387,0.027397233,0,0.000875677,0.000890492,-0.001773006,0.00062444,0,0,0,-0.000869585,0
-0.024615361,-0.008230445,0.026681465,-0.016736485,0.085492272,-0.027450955,0.012773589,0.020746887,-0.066884228,-0.040899758,-0.087707151,0.003765044,-0.007761959,0.002225099,-0.002399499,0.003146437,-0.003106711,0.001308847,0.011157247,0.011799398,0.021575942,-0.042703555,-0.000954129,0,0,0,-0.003191961,0,0,0,0,-0.000638727,0,0,0,0.00084032,-0.000395072,0.000905818,0,0,0.002657195,-0.026666641,0,0,-0.001779315,0,0,0,0,0,0,0
0.003154571,-0.029045713,0.00974555,-0.068085044,-0.007159955,0.040322542,-0.022663056,0.034688312,-0.055944005,-0.008528776,-0.01627556,0.003965307,0.047587975,-0.037107518,-0.008618968,-0.015405887,0.00173132,0.000622509,-0.004105718,0.002915449,-0.018365427,0.009204896,0.000955041,0.001843272,0,0,0.000457467,0,0,0,0,0.001118563,0,0,0,0.000746373,0.000494082,0,0,0,0,0,0.001727155,0,0,0.001332095,0.000267474,0,0,0.001740684,0,0
0.009433953,0.055555606,0.018766777,-0.077625604,-0.052884567,-0.031007723,-0.008200035,0.003928798,0.38333327,0.688171988,0.000384772,0.034906027,-0.001244584,0.021080348,-0.023048917,-0.057809478,0.020048368,-0.008211554,-0.002834337,-0.002906974,-0.036482697,-0.019344496,0,0,0,0,0.002286202,-0.00088812,0,0.00177309,0,-0.002394278,-0.002843577,0,0,-0.00111868,-0.00079016,0,0,-0.002727248,-0.001766741,0.001712286,-0.001724177,0.000437455,0.001782487,0.000443469,0.000891201,0,0,-0.00086883,0,0
0.009345785,-0.004048579,0.042105223,0.148514829,0.142131963,-0.004800034,0.085321202,0.077745875,0.242302543,0.019108293,0.080769245,0.038731356,0.022741539,0.025483901,0.034354302,0.006662747,0.023607862,0.007025092,-0.009302341,-0.005830898,0.006472517,0.044869248,0.00047711,0,0,0,-0.001368644,0.004444461,0,0.00353982,0,0.002559998,0,0,0,0,0.002273472,0,0,0.002734707,0,0,0.001727155,0.000437181,0,-8.86E-05,0,0,0,0.000869585,0,0
0.015432084,-0.036585427,0.014141449,0.056034534,0.00888888,0.000803896,0.020293476,-0.002662808,-0.014008633,-0.037500024,-0.003558732,0.002879707,-0.003350612,0.003460167,0.004401785,-0.013829907,-0.003751975,-0.003363491,-0.000782441,0.005278559,-0.043408372,-0.009194976,-0.000476883,0,0,0,0.003654633,-0.004424796,0,0.004409188,0,0.001276761,0,0,0,0.000933292,0,0,0,0,0,0,-0.001724177,0,0,-0.0003547,0,0,0,0,0,0.000904094
-0.0638298,0.143459987,0.041832677,-0.05306127,-0.037444951,-0.04257026,0.003733174,-0.028883554,-0.122404364,-0.0025974,-0.06535714,0.030595537,-0.007335014,-0.016927869,0.00119517,0.002704564,0.006645973,0.001937459,0.008091818,0.026837809,0.004033642,0.012340804,0,-0.000643971,0,0,0.002275883,0.000888909,0,0,0,-0.00207206,0.003802278,0,-0.002673858,0,0.000986122,0,0,0.001818223,0.002212356,0,0,0,0,-0.001330323,0,0,0.002859932,0,0,0
-0.009740251,-0.007380067,0.158699794,-0.008620682,0.00915331,0.006711423,0.079019616,0.018995305,-0.048567855,0.055338506,0.064195655,0.022001258,-0.005541881,0.020726967,-0.033426115,0.000299688,0.014634704,0.000654913,-0.010098379,-0.025568158,-0.011717455,0.009849835,0,0.000184098,0.009090944,0,-0.000908286,0,0,0,0,-0.002236055,9.46E-05,0,0,0.000466122,0.000985244,0,0,0,0.002207556,0,0.001727155,0.000874146,0,0.001243334,0.000890492,0,0,0,0.003046114,0
-0.029508169,-0.104089206,0.212871283,0.047826146,0.172335659,-0.012500087,-0.017178101,-0.002943314,0.045811507,0.033929746,-0.0416517,0.006110473,-0.038699691,0.018431746,-0.014203426,-0.001198393,0.008675882,0.000467489,0.008108851,0.052478083,-0.00575881,-0.017382936,0,0.001104472,0,0,0.001363668,0,0,-0.004389832,0,0.000320161,0.003692881,0,0,0,-0.000984275,0.005429816,0,0,0,0,0.000862006,0.000873382,0,0.004967159,0,0,0,0,-0.003036863,-0.000903277
-0.011824353,0.01244812,-0.027891146,0.195020752,0.129593823,0.012658317,0.016443401,-0.016728174,-0.001251533,0.00357992,0.012364178,0.017659419,0.00225448,0.006441807,-0.026519116,-0.01749825,-0.005590842,0.001464178,-0.009081533,0.01939063,0.009539992,0.061916492,0,-0.000643557,0,0,-0.000907874,0,0,0.005290958,0,0.000640056,0.000943328,0,0,0.000931988,0,0,0.004347843,0,0,0,0,0,0,0.000882633,-0.000622773,0,-0.000950592,0,0,0
-0.00512816,0.127049154,0.070678813,-0.024305614,0.159246542,0.01666665,-0.021833818,0.052289219,0.10025059,-0.016646777,0.008142091,-0.020750146,0.052377864,-0.000914434,-0.007936485,0.001017693,-0.00540599,-0.00130654,0.013878047,-0.008152166,0.011137359,-0.006293385,0,0,0,0,0.000908699,0.00088812,0.004329021,0,0,0.001279415,0.001885057,0,0,0.0023278,0,0,0.000865821,0,0.000880993,0,0,0.00087262,0,-0.000352708,0,0,0.001712621,0,0,0
-0.010309268,0.032727242,-0.009803959,0.281138782,-0.004431346,-0.040983664,-0.013531466,-0.049928726,-0.083143458,0.027811309,0.005139478,0.015048553,0.049465616,-0.010067054,-0.017729723,0.011488382,0.020219596,0.001682008,0.000774762,-0.001369894,-0.02236309,-0.023470282,0,0,0,0,-0.002269684,0.001774579,0,0,0,0.000159692,-0.001881511,0,0,-0.001393436,0.003940883,0,0.002162597,0,0.000880302,0,0,0,0,0,0,0,0,0.002606406,0.003046114,0
-0.031250052,-0.017605618,-0.075907567,0.086111164,-0.246290787,-0.059829005,-0.040330557,0.001001024,-0.05962733,-0.012941136,0.018261505,-0.022399806,-0.049752666,-0.006163352,-0.020471061,-0.009749736,-0.02322856,-0.003358272,-0.002580606,-0.053497924,0.002389884,-0.029470638,0,0,0,0,0.000909939,0.00664303,0,0,0,-0.000479061,0,-0.001818223,0.006255644,0,0.000981377,0,0.000431602,0,-0.003518027,0,-0.000861264,-0.00087186,0,-0.000529333,0.005074349,0,0.002089695,0,0,0
-0.025089582,-0.096774188,0.070714269,-0.120204608,-0.045275595,0.015454509,-0.008185276,0.008500004,-0.029062122,0,0.003586814,0.005952636,0.000918517,0.005581405,-0.023595488,-0.002639002,-0.006872448,-0.002277654,-0.016041468,0.013043431,-0.018051794,-0.011497698,0.001431331,0,0,0.001796901,-0.001818223,0.004839446,0,-0.013157862,0,0,0,0,0,0.001860508,-0.000980415,0,0,0,0.00441308,0,0,0,0,0.000882633,0.00088576,0,-0.002843577,0,0,0
0.018382335,-0.023809501,-0.010006646,-0.232558122,-0.061855612,-0.024171845,-0.084806241,-0.010411551,-0.027210859,-0.062574559,-0.01858472,0.003381399,0.030590396,-0.028985523,0.016570711,0.010075288,-0.012741692,0.001313445,-0.008151395,-0.03576538,0.0052029,-0.009742477,0.001429285,0.000919984,0,0.000896882,-0.000455297,0,0,0,0,0.000639094,0,0.000728632,0,-0.000928526,0,0,0,0,0.000878755,0,0.000862006,0,0,0.001763625,0,0,0.002851686,0,0,0
0.018050524,-0.040650464,0.112533697,-0.060606091,0.0131868,0.06422012,0.045423955,0.078907857,0.065734236,-0.020979017,0.019665001,0.021951802,0.054912507,0.007303892,0.019243883,-0.003022701,0.017133967,0.009868748,0.004241777,-0.011869425,0.001380294,0.006726214,0,0,0,0.001792156,-0.000455591,0,0,0,0,-0.000638686,0.000942529,0.000182004,0,0.00185869,0.000981377,0,0.000862833,0.002722299,-0.005267815,0,0,0.00087262,-0.003558716,0,0,0,0,0,0.000433849,0.002712453
-0.021276576,0.063559365,-0.018473671,0.12903223,0.101952229,-0.025862045,0.055680679,-0.007894129,-0.034120703,0,-0.054285731,-0.001053383,-0.009285364,-0.031525852,-0.019324721,-0.014653835,-0.014876402,-0.008256998,-0.018479428,0.012012001,-0.034458993,-0.013362548,0.002854399,0.000919139,0,0,-0.000455799,-0.002626947,0,0,0,0.000639094,0,0,0,-0.001577013,0,0,0,0,0.003530447,0,0,0,0,0.001760604,0.001769868,0,0,0,-0.000433661,0.003065775
0.02898548,-0.00398406,-0.014501676,-0.075000015,0.051181148,-0.044247746,-0.008841445,0.041422899,0.004076051,0.063636335,0.057024179,0.025124917,0.012780482,0.022135427,0.017667016,0.00820516,0.006995391,-0.001372049,0.001882724,0.026706278,0.05353319,-0.004447164,0,0.000918207,-0.009009043,0,0.00182394,0,0,0,0,-0.000479045,0,0,-0.00088812,0.001579504,0.000980415,0,0.000862006,-0.001809996,0,0,-0.000861264,0.000871776,0,0.000878755,0,0,0,0.00259963,-0.002169164,0
0.010563371,0.019999981,-0.023794622,0.268339844,-0.04868918,-0.024074094,-0.038818809,-0.029662914,-0.036535857,0.002442058,0.003929997,0.022496529,-0.042344317,0.020382207,0.023814816,0.009460837,0.000882062,0.00234192,0.004295298,0.027456655,0.031504075,0.016751285,0.000948788,0.001192705,0,-0.000894475,0,0,0,0.001777818,0,0.000479275,0,0,0,-0.000927577,0,-0.000900025,0.000861346,0,0.001671069,0,0,0,0,0.002633866,-0.001766741,0,0,0,0.002608672,0
-0.024390222,-0.04705878,-0.005772941,-0.124809764,0.017716566,0.015180296,0.019841211,-0.044928175,0.015449457,-0.001218055,0.007829157,0.013559646,0.004685208,0.003121051,0.026521766,-0.002116363,-0.005728728,0.001526449,-0.005880813,0.001406435,-0.030541881,-0.008187715,-0.000947889,-0.001191285,0,0,-0.000455177,0.006145715,0,0,0,0.000159641,-0.001883192,0,0,0,-0.001958909,-0.0072072,0,-0.000906553,0,0,0,0.0008711,0,-0.001751354,0,0,0,0,0,0.000539421
0.026785732,0.004115222,0.011612923,-0.066086976,0.063829772,0.009345785,0.128090901,0.061590616,0.052558799,0.045121938,-0.028954792,0.016960093,0.020402125,0.018668398,0.049343455,0.020097006,0.008642646,0.005785611,0.010755621,0.004213513,-0.014227645,0.01862477,0,0,0,0,0.000455384,-0.006108176,0,0,0,0.000478908,0.001886746,0.001091909,0,-0.000928526,0,0,0,0.005444597,0,0,0,0.000870342,0.002678548,0.00131582,0.002654844,-0.003552394,0,-0.000864242,-0.001734562,0
0.064347806,-0.028688594,0.076211714,-0.011173174,-0.020000024,1.305555473,0.044951331,0.000685304,0.027595274,0.037339634,-0.075272716,0.012433728,0.02199373,-0.013439292,-0.004036342,0.011483972,0.006481423,-0.00386578,0.010375083,0.004195767,-0.022336756,0.038742816,0,0,0,0,0.000910353,-0.001755966,0,0,0,0.001755236,0.001883282,0.000727175,0,0,0.001668322,0,0,-0.003610105,0,0,0.000862006,0,0,0.00087606,0.00406006,0,0,0,0,0
